QUEST_20150317_000545	ได้รับบางสิ่งจากพวกเขาและนำมาใช้ทำกับระเบิด	그리고 녀석들에게서 폭발할만한 물건들을 찾아와 주십시오.				
QUEST_20150317_000546	Market Manager	마켓 관리인				
QUEST_20150317_000547	ยินดีต้อนรับ! {nl} เร่เข้ามา..ท่านสามารถซื้อสินค้าได้ในราคาถูก ตาดีได้ตาร้ายเสีย{nl}มีโอกาสที่จ่ายถูกได้ของดีนะ	어서 오세요!{nl}잘 둘러보시면 좋은 물건을 싼값에 구할 수 있을지도 모르죠.{nl}그 반대도 물론 가능하답니다.				
QUEST_20150317_000548	Proposal Card	프로포즈 카드				
QUEST_20150317_000549	(ดอกกุหลาบที่มีกลิ่นหอม{nl}แต่พวกมันดูเหมือนเหี่ยวเฉา)	아직도 향기가 나는 장미꽃. 말라버린 지 오래된 것 같다.				
QUEST_20150317_000550	Benevolent Old Man	인자한 할아버지				
QUEST_20150317_000551	เมื่อครั้งยังเด็ก ข้าเคยได้ยินว่าพวกปีศาจจะถูกขังไว้ในคริสตัล{nl}ถ้ามันเป็นจริง รู้สึกว่าพวกเราจะมีปัญหาแล้วล่ะ	어렸을 때, 수정광산에 위험한 마족을 봉인했다는 옛날 이야기를 들은 적이 있네.{nl}그게 만약 진짜라면 지금 굉장히 위험한 상황이 아닐까 싶어.				
QUEST_20150317_000552	ไม่แน่ใจว่าควรจะทำงานในเหมืองในช่วงอันตรายนี้ไหม{nl}ถึงแม้ว่าทำเพื่อดำรงชีวิตก็ตามแต่ชีวิตของเรามันสำคัญกว่า	이렇게 위험한 때에 광산을 운영해도 되는가 모르겠어.{nl}아무리 클라페다가 광산 때문에 먹고 산다지만 사람 목숨이 더 중요할 텐데.				
QUEST_20150317_000553	ข้าเคยเป็นคนงานเหมือง{nl}แต่ข้าไม่เคยเห็นพวกสัตว์ประหลาดนะ แต่ข้าได้ยินเสียงที่ประหลาดอยู่เสมอ	나도 예전엔 광부였지.{nl}그 땐 몬스터라곤 거의 본 적이 없었는데 지금은 말도 못한다 그러더군.				
QUEST_20150317_000554	มีคนพูดว่ามีนักบวชธาตุศักดิ์สิทธิ์ซ่อนอยู่ในTenet Church{nl}บางคนก็ว่าไม่มีใครไปที่นั่นได้{nl}มันดูน่าอัศจรรย์ไหมล่ะ	테넷 성당엔 여러가지 성스러운 유물들을 숨겨 놓았다고 그러더군요.{nl}어떤 물건은 아무도 갈 수 없는 곳으로 이동시켜 준다고 하던데.. 신기하죠?				
QUEST_20150317_000555	วันหนึ่ง ข้าจะตามหาเขา{nl}แม้ว่ามันจะเป็นการชุมชมของเหล่าเทพธิดาก็ตาม	언젠간 꼭 알아내고 말 겁니다.{nl}여신을 찾아뵙는 한이 있더라도 말입니다.				
QUEST_20150317_000556	ข้าไม่รู้ว่าจะต้องทำอย่างไร ถ้าเจ้าจะเป็นเช่นนั้น	너무 그러시면 제가 더 민망합니다..				
QUEST_20150317_000557	Crystal Mineบล๊อคที่ 1จะปิดจนกว่าจะประกาศให้ทราบอีกทีว่าปลอดภัยแล้ว{nl} - Klaipeda Mines Union	별도의 조치 시까지 수정광산 제2광구는 안전상의 이유로 폐쇄합니다.{nl}- 클라페다 광산 조합				
QUEST_20150317_000558	Business Guide	영업 안내				
QUEST_20150317_000559	ยินดีต้อนรับ!นี้คือเหมืองคนงานที่สามารถใช้พักผ่อนได้{nl}มีมันร้อนๆและน้ำเย็นชื่นใจเตรียมไว้ให้ท่าน{nl}{nl}}ชั่วโมงแห่งการพบปะ: มาสนุกกับเหมืองของเราและมันจะเปลี่ยนแปลงไปตามฤดูกาล	어서 오세요! 광부 휴게소입니다.{nl}따뜻하게 데운 술과 맛 좋은 감자만두가 준비되어 있습니다.{nl}{nl}영업시간 : 광산 가동 시간과 동일 - 동절기, 하절기에 따라 변화가 있을 수 있습니다.				
QUEST_20150317_000560	Notice	안내문				
QUEST_20150317_000561	นี้คือCrystal Mine{nl}หากฝ่าฝืนกฏแล้วละก็จะถูกขับไล่ในทันที	여기서부터는 수정광산입니다.{nl}아래 사항을 지키지 않을 시 강제 퇴장 및 벌점이 적용됩니다.				
QUEST_20150317_000562	1.ต้องสวมหมวกนิรภัย{nl}2.ห้ามเข้าไปในพื้นที่หวงห้าม{nl}3.ห้ามนำวัตถุไฟไวเข้ามา{nl}4.ถ้าเจ้าเห็นสัตว์ประหลาด ห้ามสู้และรีบมารายงานให้ทราบในทันที	1. 반드시 보호장비와 안전모 착용{nl}2. 허용된 구역 외 출입 금지{nl}3. 화기 소지 절대 불허{nl}4. 몬스터 발견 시 혼자 상대하지 말고 즉각 보고 할 것.				
QUEST_20150317_000563	สมาคมเหมืองแร่ นอกจากมีคนหนุ่มสาวและครอบครัวต่างๆเข้ามาทำงานในนี้ ทุกคนมีสุขภาพดีและมีความสุข	그 외 건강한 청년 구직 희망자 및 이주 희망 가정을 모집하고 있습니다.{nl}- 안전한 일터, 건강한 행복! 수정광산 청년회 일동				
QUEST_20150317_000564	เข็มทิศ	나침반				
QUEST_20150317_000565	โปรดเลือกข้อมูล	정보를 선택하세요.				
QUEST_20150317_000566	คำเตือน	출입 경고문				
QUEST_20150317_000567	นี่คือทางเข้าป่าKateen {nl}เดินทางเข้าไปต้องระวังหน่อยเพราะจะมีสัตว์ประหลาดอยู่ในเขตนี้	이쪽은 카틴 숲 입구입니다.{nl}상당히 위험한 몬스터가 출몰하오니 여행을 자제해 주시길 바랍니다.				
QUEST_20150317_000568	เรากำลังดำเนินการค้นหาเส้นทางเพื่อไปถึงประตู{nl}มันอันตรายมีสัตว์ประหลาดอยู่ที่นี่เราต้องระมัดระวังอย่างมาก{nl}- นายพล Julian	현재 대왕의 관문으로 가는 길을 뚫는 작전을 수행중입니다.{nl}위험한 몬스터가 출몰하오니 이 곳을 지나는 민간인 분들은 유의해 주시길 바랍니다.{nl}- 지휘관 줄리안				
QUEST_20150317_000569	มีข่าวลือว่าผีจะปรากกฏตัวอยู่ที่นี่ขณะเดินผ่านจงระวังตัวให้ดี	유령이 나온다는 소문이 돌고 있사오니 가급적이면 통행을 자제해 주시길 바랍니다.				
QUEST_20150317_000570	เมื่อท่านเข้าไปในเขตป่าThorn {nl}มันอันตรายโปรดระวังตัวให้ดี{nl} - Liaison Officer Niels	여기서부터는 가시숲으로 정해진 연구지에서 벗어나게 됩니다.{nl}또한 매우 위험한 구역이니 가급적이면 통행을 자제해 주시길 바랍니다.{nl}- 연락관 닐스				
QUEST_20150317_000571	คำเตือน ห้ามเข้า{nl}เราไม่รับประกันความปลอดภัยของท่าน	접근 금지! 위험!{nl}그 누구도 당신의 목숨을 보장해 주지 못합니다.				
QUEST_20150317_000572	คำเตือน ห้ามเข้า{nl} จงออกไปถ้ายังอยากมีชีวิตอยู่	접근 금지! 위험!{nl}목숨이 아깝거든 물러서십시오.				
QUEST_20150317_000573	เขตหวงห้าม{nl}พื้นที่นี้มีคำสาปและมีสัตว์ประหลาดที่อันตรายอาศัยอยู่ {nl} - นายพล Benas	통제 구역입니다.{nl}석화의 저주와 흉폭한 몬스터로 인해 통행을 제한합니다.{nl}- 장군 베나스				
QUEST_20150317_000574	ภรรยาของครอบครัวผู้ลี้ภัย	피난민 가족 아내				
QUEST_20150317_000575	ข้ามาลี้ภัยตามสามีข้า แต่มันน่ากลัวกว่าที่ข้าคิด	무작정 남편을 따라 나선 피난길인데, 생각보다 훨씬 무서워요.				
QUEST_20150317_000576	ชายชราคนหนึ่งของครอบครัวผู้ลี้ภัย	피난민 가족의 노부				
QUEST_20150317_000577	ข้าเป็นเพียงชายชราที่รอวันตาย{nl}พยายามปล่อยวางและไม่คิดอะไรเหมือนตอนเด็กๆ แต่มันดูยากมากในเวลานั้น	늙어 죽을 날 만 기다리고 있던 내가 무슨 부귀영화를 보겠다고 아이들만 고생시키는지 원..				
QUEST_20150317_000578	ข้ารู้สึกปลอดภัยมากเมื่ออยู่ที่นี่	여기까지 오니 조금은 안심입니다.				
QUEST_20150317_000579	ข้ารู้สึกผ่อนคลายนิดหน่อย{nl}สามารถกลับเองได้หรือยัง	정말 다행이예요.{nl}다시 마을로 돌아갈 수 있겠지요?				
QUEST_20150317_000580	โอ้ว..มันเยี่ยมมากเลย	아이고 여기까지 이렇게 올 수 있다니 정말 다행이오.				
QUEST_20150317_000581	ข้ารู้สึกผ่อนคลาย	이젠 정말 안심이 되네요.				
QUEST_20150317_000582	ขอบคุณเจ้า ขอบคุณเจ้ามากจริงๆ{nl}ข้ามั่นใจว่าเทพธิดาจะทำให้เจ้าปลอดภัย	감사합니다. 정말 감사합니다.{nl}역시 계시자님은 여신께서 저흴 구원하고자 보내주신게 틀림없나봐요.				
QUEST_20150317_000583	ขอบคุณเจ้านะ	고마운 젊은이로구먼.				
QUEST_20150317_000584	มีสิ่งของจำนวนมากที่หายไป{nl}พวกสัตว์ประหลาดอาจจะขโมยมันไป	아직도 못찾은 물건들이 더 많습니다. 아마 몬스터들이 가지고 있지 않을까 합니다.				
QUEST_20150317_000585	มันพอจะมีของที่พอหลงเหลือยู่บ้าง	나머진 몬스터들이 가지고 있지 않을까 싶습니다.				
QUEST_20150317_000586	ขอบคุณเจ้า	감사합니다.				
QUEST_20150317_000587	นักแสวงบุญ	순례자				
QUEST_20150317_000588	ข้าหิวมาก{nl}มีอะไรให้ข้ากินไหม	너무 배가 고파요. 제게 먹을 걸 주세요.				
QUEST_20150317_000589	มันไม่เพียงพอน่ะสิ{nl}เอาไปบางส่วนแล้วกัน	효과가 없다. 고기를 더 주자.				
QUEST_20150317_000590	เขารู้สึกเวียนหัว{nl}เหมือนกับยาไม่มีผล	머리가 어지렸다고 한다. 약효가 있는건가..?				
QUEST_20150317_000591	เจ้ายังหิวอยู่ไหม	허기가 사라진건가..?				
QUEST_20150317_000592	เสียงเขาเหมือนจะมีปัญหา{nl}หม้อเหล่านี้บางครั้งจะขายให้กับผู้แสวงบุญที่มาสวดมนต์{nl}กำไรทั้งหมดเป็นเงินบริจาคเพื่อฟื้นฟู fedimian	저 양반은 무슨 큰일날 소릴 한담.{nl}이 도자기들은 다른 도시에서 기도하러 온 순례객들에게 팔기도 한다우.{nl}그 수익금은 전부 페디미안 복구 성금으로 들어가지.				
QUEST_20150317_000593	Fedimian Worker	페디미안 일꾼				
QUEST_20150317_000594	เจ้าจะมักใส่ความปรารถนาลงไปในหม้อ{nl}ข้ารู้ว่าเป็นประเพณีของFedimian แต่จริงๆแล้วมันมีอะไรมากกว่านั้น	도자기에 소원을 담아 빚으면 이루어진다니.{nl}아무리 전통이라지만 지금은 도자기보단 페디미안을 복구하는게 더 나을 텐데.				
QUEST_20150317_000595	ข้ารู้ว่ามันทำมาจากเงินข้าสามารถช่วยได้{nl}แน่นอนข้าต้องการฟื้นฟูถ้าข้ามีแรงมากกว่านี้	할 줄 아는 게 은공예 뿐이라서 이런 일이나 돕는 거지.{nl}나도 힘만 있다면 상업지구 복구 작업을 돕고 싶다고.				
QUEST_20150317_000596	หม้อก่าๆ	늙은 도공				
QUEST_20150317_000597	สถานที่ทำงานถูกทำลายลงด้วยแผ่นดินไหวเมื่อช่วงMedzio Diena{nl}มันผ่านมาสี่ปีแล้วตอนนั้นข้ากลัวไม่รอดจริงๆ	신수의 날에 페디미안이 지진으로 파괴될 때 내 공방도 날아가 버렸다네.{nl}당장 뭘 먹고 살아야 할지.. 라고 고민하게 된지 벌써 4년이나 지났군.				
QUEST_20150317_000598	ข้าเคยทำงานเกี่ยวกับเครื่องเงิน ข้ามีพรสวรรค์ทางด้านนี้ในการตกแต่งหม้อต่างๆ{nl}คนทั่วไปจากราชอาณาจักรพวกเขามีความปรารถนาที่นี่	난 원래 은공예를 하면서 먹고 살았는데 지금은 특기를 살려서 도자기 장식을 만들고 있네.{nl}왕국 각지에서 사람들이 소원을 빌기 위해 모여들거든.				
QUEST_20150317_000599	Wagon Carrier	수레꾼				
QUEST_20150317_000600	หม้อที่นำความปรารถนาของทุกคนอยู่ในนี้{nl}มองไปด้านใน เจ้าจะเห็นแผ่นที่เขียนความปรารถนาของพวกเขาไว้{nl}บางส่วนก็เน้นความสนุก	아무래도 소원을 담는 도자기다 보니 도자기 안에 소원을 적은 점토판을 넣기도 하지.{nl}잘 찾아보면 재미있는 소원을 읽어 볼 수도 있을거야.				
QUEST_20150317_000601	ขอบคุณเจ้ามากๆ คนงานจากหลายๆที่นั้นเข้ามาช่วยซ่อมบำรุงFedimian{nl}ตั้งแต่ช่วง Medzio Diena ที่ผ่านมา {nl}นึกว่าโลกจะสูญสลายแล้ว	고맙게도, 각지에서 일꾼들이 모여서 페디미안의 복구를 돕고 있어.{nl}신수의 날엔 정말 세상이 끝나는 줄 알았는데 정말 눈물나는 광경이지.				
QUEST_20150317_000602	Fedimian Guard	페디미안 경비병				
QUEST_20150317_000603	มันเป็นไปไม่ได้ที่จะเห็นรูปปั้น Goddess Zemyna อันใหญ่โตครบทุกมุม{nl}มันสามารถมองได้แค่ครึ่งตัวเพราะว่ามันเกิดจมลงไปหลังจากแผ่นดินไหว	제미나 거대 여신상을 한 눈에 보는 건 절대 불가능합니다.{nl}대지진으로 하반신이 땅에 묻혀버렸는데도 말이지요.				
QUEST_20150317_000604	อะไรนะ?{nl}มันเกิดขึ้นได้อย่างไร?	어라? 이 곳엔 어떻게 올라오신거죠?				
QUEST_20150317_000605	The Kingdom's Flag	왕국기				
QUEST_20150317_000606	อาณาจักรที่เรืองรอง{nl}Zachariel ประสบความสำเร็จในการรวมราชอาณาจักรเข้าด้วยกันทำให้เกิดพลังอันยิ่งใหญ่	찬란히 빛나는 영원한 왕국이여.{nl}자카리엘은 이 땅을 하나의 강력한 왕국으로 통일시키는데 성공했다.{nl}				
QUEST_20150317_000607	มันยังไม่มีชื่อในตอนนี้สำหรับราชจักรหนึ่งเดียวในแผ่นดินนี้	이 땅의 왕국은 단 하나이기 때문에 이를 칭하는 이름도 필요치 않다.{nl}				
QUEST_20150317_000608	เรื่องราวของ Millenary	천년제 이야기				
QUEST_20150317_000609	เทศกาล Millenary สำหรับเฉลิมฉลองการก่อตั้งราชอาณาจักร	왕국 건국 천년을 알리는 축제가 시작되었다.{nl}				
QUEST_20150317_000610	ทุกคนดื่มน้ำผึ้ง ร้องเล่น เต้นรำ หัวเราะปลดปล่อยใจให้สบายสนุกสนาน	많은 사람들은 벌꿀술을 들이켰고 여신께 올리는 춤을 추었으며 곳곳에서 웃음소리가 끊이지 않았다.				
QUEST_20150317_000611	เทศกาล Zensho	제례 전서				
QUEST_20150317_000612	เมื่อก่อตั้งอาณาจักร Zachariel เขาได้สร้างเมื่อหลวงที่ล้อมรอบไปด้วยต้นไม้เรียกมันว่า Divine Tree	자카리엘이 왕국을 건국할 때 신수라고 불리는 나무를 중심으로 수도를 정했다.{nl}				
QUEST_20150317_000613	จักรพรรดิและบาทหลวงช่วยกันอวยพรให้กับ Divine Tree ทุกๆปี	매년 국왕은 많은 사제들과 함께 이 성스러운 나무를 축복하였다.				
QUEST_20150317_000614	บันทีกของ Medzio Diena	신수의 날의 기록				
QUEST_20150317_000615	ในปี 1091 เมื่อ100 ปีมาแล้วหลังจากการเฉลิมฉลองของ Millenary{nl}Divine Tree  เกิดดินทรุดกระทันหันจากพื้นดินทำให้ต้นไม้เสียหายในหลายๆที่ของเมือง	왕국 건국 1091년, 천년제를 치른 뒤 백년도 채 안되었을 때의 일이다.{nl}신수가 갑자기 솟구쳐 오르면서 수도와 많은 도시가 피해를 입었다.{nl}				
QUEST_20150317_000616	ต้นไม้สูงใหญ่เสียดฟ้า ไม่มีใครวัดความสูงของมันได้	그 나무의 높이는 하늘을 찌를 정도이고 그 둘레는 누구도 잴 수 없었다.				
QUEST_20150317_000617	Flora	식물지				
QUEST_20150317_000618	ช่วง Medzio Diena ต้นไม้และสัตว์มันเกิดความก้าวร้าวขึ้นมา	신수의 날에 많은 식물과 동물들이 포악한 몬스터로 변했다.{nl}				
QUEST_20150317_000619	ถ้าเจ้าสามารถเข้าใจธรรมชาติที่กำลังเปลี่ยนได้ละก็ตอนนี้มันอาจจะกลับตาลปัตแล้วก็เป็นได้	변화의 작용 원리를 깨우친다면 그 반대의 일도 가능할 것이다.				
QUEST_20150317_000620	การประกาศของ Klaipeda Priest-Bishop	클라페다 주교령 포고문				
QUEST_20150317_000621	ช่วง Medzio Diena ตลาดต่างๆของ Klaipeda มันหายไปและกษัตริย์ก็ได้สวรรคต{nl}มากไปกว่านั้นพวกรัฐมนตรีของอาณาจักร์ก็ได้สูญสิ้นเช่นกัน พวกเราก็ไม่สามารถคาดหวังอะไรจากเมืองหลวงได้	신수의 날에 클라페다 시장은 실종되었고 국왕 또한 승하하셨다.{nl}여러 대신들과 왕실의 고관들 역시 대부분 사망하였기 때문에 중앙의 지원도 바랄 수 없다.{nl}				
QUEST_20150317_000622	ภายใต้สถานการณ์ที่ประกาศออกไปของ Klaipeda Priest-Bishop {nl} - Bishop Baek	이에 어쩔 수 없이 클라페다는 주교에 의한 비상 자치권을 행사한다.{nl}{nl}-클라페다 주교 백.				
QUEST_20150317_000623	ชีวประวัติของวีรบรุษ	영웅전				
QUEST_20150317_000624	ถ้าไม่ได้วีรบรุษทั้งนี้เมืองคนจะถูกทำลายไปแล้ว{nl}พวกเขาใช้อาวุธศักดิ์สิทธิ์ในช่วงของ  Medzio Diena	위대한 4명의 영웅이 아니었다면 아마 대부분의 도시는 전부 파괴되었을지도 모릅니다.{nl}그들이 지니고 있는 성스러운 무기는 신수의 날에 많은 활약을 하였습니다.{nl}				
QUEST_20150317_000625	ในหมู่ของ Paladin พวกเขาได้ปกป้องชีวิตของคนเมืองหลวงไว้ {nl}และในปัจจุบันพวกเขาได้มุ่งหน้าไปสู่Silverstream Gorgeเพื่อไปปราบความชั่วแล้ว	그 중 팔라딘 마스터는 수도에서 많은 이들을 구한 영웅입니다.{nl}현재 그는 거대한 악에 맞서기 위해 은수 협곡으로..				
QUEST_20150317_000626	ประวัติของกบฏ	반란의 역사				
QUEST_20150317_000627	Ruklys นักดาบฝีมือดี,ได้สร้างป้อมปราการเสร็จแล้ว{nl}และหลายคนให้ความชื่นชมในตัวพวกเขา	당대 최고의 검사 루클리스가 대지의 요새를 완공하자 그의 밑으로 그를 흠모하는 많은 이들이 몰려들었다.{nl}				
QUEST_20150317_000628	พลังอำนาจของเมืองนั้นเจริญขึ้นเรื่อยๆ{nl}และมันสร้างความสงสัยเกี่ยวกับการขยายตัวนี้	그 세력은 점점 커져 급기야는 작은 도시국가의 모습을 띄었고 루클리스의 야망 또한 커지게 되었을 것이라 추측한다.{nl}				
QUEST_20150317_000629	Ruklys ขยายอิทธิพลมากขึ้นเรื่อยๆ และเริ่มจะทำการต่อต้านกษัตริย์ Kadumel	엄청나게 불어버린 루클리스의 세력은 결국 국왕 카듀멜에게 반란을 일으키게 되었다.{nl}				
QUEST_20150317_000630	มันเกิดจลาจลครั้งใหญ่ในเมือง{nl}นั่นเป็นจุดเริ่มบันทึกมันว่ามันเป็นสงครามกลางเมือง	일반적인 반란과 달리 많은 세력과 도시 하나가 가담한 대규모의 사건이었기 때문에 내전이라고도 기록하는 역사가도 있었다.{nl}				
QUEST_20150317_000631	การก่อจลาจลของ Ruklys ได้รับการสนับสนุนแต่เหมือนกระแสน้ำมันไหลย้อนกลับ{nl}เมื่อเหล่านักแม่นปืนและนักธนูของ Lydia Schaffen เข้าร่วมสงคราม	반란은 처음엔 루클리스의 승리로 기울어지는 듯 했지만 위대한 재상으로 칭송받는 프리미어 에미넌트와 명사수로 불리는 리디아 샤펜이 참전하면서 그 양상은 바뀌게 되었다.{nl}				
QUEST_20150317_000632	สองปีที่ผ่านมาสงครามสิ้นสุดลงเมื่อ Ruklysตายด้วยน้ำมือของ Lydia Schaffen	결국 루클리스가 리디아 샤펜의 손에 사망하게 되면서 만 2년에 걸친 반란은 진압되었다.{nl}				
QUEST_20150317_000633	เพราะการปฏิวัติครั้งนี้ของ Ruklys ทำให้ชื่อของเขาหายไปและตกอยู่ภายใต้คำสาป คำสาปทำทุกอย่างให้กลายเป็นหิน	극악무도한 루클리스를 따르던 이들의 도시는 이름이 지워진 채 영원한 저주를 받았다.{nl}현재까지도 유효한 그 저주는 모든 것을 돌로 만들어 버린다.				
QUEST_20150317_000634	สหายของข้า	우리의 친구				
QUEST_20150317_000635	สหายเอ๋ย {nl}ถึงเจ้าจะมีเขี้ยวและกรงเล็บที่น่ากลัว{nlแต่ข้าก็ไม่เจ้าหรอกนะ{nl}เพราะเจ้าคือสหายของข้า	너는 나의 귀여운 컴패니언{nl}무서운 이빨 날카로운 발톱{nl}하지만 두렵지 않아 {nl}너는 나의 귀여운 컴패니언{nl}				
QUEST_20150317_000636	เหล่าสหายของข้า{nl}โลกนี้น่ะมันเต็มไปด้วยสัตว์ประหลาด{nl}แต่ข้าก็ไม่เคยกลัวมานะ{nl}เจ้าคือสหายที่ดีของข้า	너는 나의 든든한 친구 컴패니언{nl}세상에 몬스터가 득실거려도{nl}하지만 두렵지 않아{nl}너는 나의 든든한 친구 컴패니언				
QUEST_20150317_000637	รูปปั้นเทพธิดาที่ Klaipeda	클라페다의 여신상				
QUEST_20150317_000638	สำหรับ Dievdirbys เท่านั้น และ Modestas รู้ว่าใครเป็นเจ้าของรูปปั้นเทพธิดาใน Klaipeda Central Plaza	클라페다의 중앙 광장에 있는 여신상이 누구를 기리는지는 그 여신상을 조각한 딥디르비와 내기꾼 모데스타스만이 알고 있다.{nl}				
QUEST_20150317_000639	มีคนชอบมาท้าทาย Modestas ในการเดิมพันต่างๆ แต่เขาไม่เคยหนีไปไหนจนกระทั่งเขาตาย	많은 이들이 여신상이 누구인지 알기 위해 모데스타스에게 내기를 걸었지만 모데스타스가 죽을 때 까지 지는 일은 결코 없었다.				
QUEST_20150317_000640	ทหารรักษาการณ์ของสุสานหลวง Zachariel	자카리엘 왕릉의 수호자				
QUEST_20150317_000641	นอกเหนือจากทหารรักษาการที่คอยเฝ้าระวัง สุสานหลวง Zachariel{nl}ยังมีรูปปั้นหินที่คอยรักษาการอยู่เช่นกัน	자카리엘 왕릉을 대대로 모시는 수호자 가문 외에도 왕릉 내부를 지키는 석상들이 있다.{nl}				
QUEST_20150317_000642	เปิดการไหลเวียนมานา {nl}เหล่าทหารรูปปั้นจะเคลื่อนไหลราวกับมีชีวิตอยู่ บางอันสามารถพูดคุยได้อีกด้วย	왕릉을 흐르는 마나로 작동하는 이 수호자 석상들은 마치 살아있는 듯이 움직이며 어떤 석상은 대화도 가능하다고 한다.				
QUEST_20150317_000643	ความเห็นของ Maven	성자 메이번의 견해				
QUEST_20150317_000644	วิธีง่ายๆที่จะเข้าไปพูดคุยกับนักบวชและจอมเวทย์ ลองแยกลักษณะการใช้ท่วงท่าของพวกเขา{nl}พวกเขาจะทำท่าทางที่แตกต่างกัน	성직자와 마법사를 구분하는 가장 쉬운 방법은 여신의 은총을 어떤 방법으로 사용하느냐는 것이다.{nl}여신의 은총을 그대로 사용하는 성직자와 마법사는 사용하는 이의 의지에 따라 여러 모습으로 환원될 수 있다.{nl}				
QUEST_20150317_000645	พลังที่เปลี่ยนแปลงไปมันเรียกว่ามานา	환원하는 힘을 어떤 특정한 단위로 규정할 때 그것을 마나라고 한다.				
QUEST_20150317_000646	Gabija เทพธิดาแห่งไฟ	불의 여신 가비야				
QUEST_20150317_000647	Pyromancers ใช้พรของ Gabija ที่เป็นเทพธิดาแห่งไฟมันเป็นกองกำลังหลัก	파이로맨서는 불의 여신 가비야의 은총을 주력으로 사용한다.{nl}				
QUEST_20150317_000648	แต่ละธาตุมีความแตกต่างกันไปขึ้นอยู่กับเทพธิดา Gabija{nl}แต่บางธาตุนั้นมันไม่ทำปฏิกิริยากับออกซิเจน	산화는 대상이 되는 원소마다 차이가 있지만 가비야의 은총에 따라 그것을 무시하는 경우도 발생한다.{nl}				
QUEST_20150317_000649	สำหรับสิ่งนี้ ท่านจำเป็นต้องมีมาตรฐานในทางเดียวกับเทพธิดา Gabija	이를 위해선 높은 학문적 성취에 불의 여신 가비야에 대한 신앙의지를 병행해야 할 것이다.				
QUEST_20150317_000650	มันคือทุกสิ่ง	만물의 의지				
QUEST_20150317_000651	พื้นฐานของทุกสิ่ง น้ำ,ดิน,ลม,และไฟ{nl}มันควบคุมโดยเทพธิดา	만물을 표현하는 가장 간단한 형태는 물, 땅, 바람, 불로써 이 근원물질은 여신의 권능으로 조절된다.				
QUEST_20150317_000652	พื้นฐานของเวทย์ไฟ	쉽게 배우는 발화 마법				
QUEST_20150317_000653	1.สภาพแวดล้อมที่แห้ง{nl}2.มีบางสิ่งที่ติดไฟได้{nl}3.มีมานามากพอ{nl}4.พรจากเทพธิดาGabija	1. 건조한 환경{nl}2. 탈 만한 물건이 존재.{nl}3. 일정 이상의 마나{nl}4. 가비야 여신의 은총				
QUEST_20150317_000654	ไดอารี่ของAgailla Flurry	아가일라 플러리의 일기				
QUEST_20150317_000655	Lord Helgasercle ได้จากข้าไป{nl}และข้าไม่สามารถหาใครมาแทนที่ได้	군주 헬가 세르클은 여전히 나의 탑을 노리고 있건만 나의 사명을 넘겨받을 후계자는 찾을 수 없었다.{nl}				
QUEST_20150317_000656	ชีวิตของข้านั้นเหมือนกับไฟ{nl}มีสว่างและมอดลงดังนั้นต้องหาใครสักคนหนึ่ง	나의 생명은 이제 꺼져가는 불꽃이나 다름 없음을 느끼고 있다.{nl}그렇다면 나의 마지막 생명을 불태워 그 분을 불러보리라.{nl}				
QUEST_20150317_000657	เพราะ Helgasercle นั้นมายังโลก{nl}นี่มันเป็นการเสี่ยงที่หมดหวังที่จะออกจากหอคอยเทพธิดา และใครจะเป็นผู้ดูแลโลกที่กำลังลุกเป็นไฟอยู่	그로 인해 분명 세상에 가져다 줄 혼란도 있을 것이다.{nl}세상의 불꽃을 관장해야 할 여신께 탑을 맞긴다는 것 자체가 무모한 도전일 수도 있다.{nl}				
QUEST_20150317_000658	ข้าจะไม่ยอมตกไปอยู่ในเงื้อมมือของเจ้าปีศาจง่ายๆ หรอก{nl}ข้าจะรอให้ถึงวันที่เทพธิดา Laima ได้ทำนายไว้	그러나 나의 사명이 절대로 마족의 손에 넘어가는 일은 있어선 아니될 일이기에 나는 라이마 여신께서 예지한 미래에 걸어보려 한다.{nl}				
QUEST_20150317_000659	มันเป็นการผจญภัยที่ยาวนาน{nl}เราไม่รู้ว่ามันเป็นการใช้ชีวิตที่ถูกต้องไหม หรือต้องรอคอยเวลาแล้วค่อยตัดสินใจ	참으로 기나 긴 세월이었다. 그게 옳은 삶이자 선택이었는지는 먼 미래가 되어야 알 수 있으리라.				
QUEST_20150317_000660	ไดอารี่ของJane ,จอมเวทย์ฝึกหัด	수습 마법사 제인의 일기				
QUEST_20150317_000661	ข้ามาถึงห้อง Agailla Flurryและทำความสะอาดวัสดุต่างๆ{nl}และข้าเห็น  Flurry กำลังพูดคุยกับผู้หญิงที่มีเปลวเพลิงรอบๆตัวของนาง	아가일라 플러리님의 방에 놓고 온 청소도구를 다시 가질러 갔다가 플러리님께서 몸 주위에 엄청난 불꽃이 일렁이는 여자와 대화하시는것을 보았다.{nl}				
QUEST_20150317_000662	บรรยากาศมันน่ากลัว ข้าซ่อนอยู่หลังกำแพงและเฝ้าดู{nl}เจ้าปีศาจกำลังคืบคลานเข้ามา	왠지 분위기가 너무 무서워서 벽 뒤에서 몰래 지켜 보았다.{nl}갑자기, 무시무시한 마족이 들이닥쳤다.{nl}				
