QUEST_LV_0300_20151022_000512	ฉันสบายดี แต่พอคิดว่าต้องขอความช่วยเหลือคนอื่นมันทำให้ฉันรู้สึกเสียใจ{nl}รีบออกไปตอนนี้ด้วยเถอะนะ	I feel good, but I also feel uncomfortable since we've received help from an outsider.{nl}Now, please get going.	속은 시원합니다만, 외부인의 도움을 빌리다니 찜찜한 건 마찬가지입니다.{nl}이제 어서 나가주십시오.
QUEST_LV_0300_20151022_000513	ท่าน Delus บอกว่าจะไม่ถามเหตุผลที่เข้ามาถึที่นี่เพราะฉะนั้นฉันก็จะไม่พูดอะไร{nl}แต่ถึงยังไงซะก็ช่วยออกไปก็พอ	Delus said he won't ask why you came here so we aren't going to say anything.{nl}However please leave now since we've reclaimed the outpost.	델루스님이 여기에 들어온 이유는 묻지 않겠다고 하시니 저희도 아무 말 않겠습니다.{nl}하지만 주둔지를 되찾았으니 이제 그만 나가십시오.
QUEST_LV_0300_20151022_000514	มันเริ่มขึ้นมาแล้ว{nl}เราไม่รู้ว่ามันจะบุกเข้ามาอีกเมื่อไร เพราะฉะนั้นอย่าประมาท	It starts now.{nl}We can't be relaxed since we don't know when they will come again.	이제부터가 시작입니다.{nl}언제 또 다시 쳐들어올지 모르니 방심할 수 없습니다.
QUEST_LV_0300_20151022_000515	ที่นี่เป็นเขตหวงห้ามสำหรับบุคคลภายนอก{nl}ฉันขอบคุณสำหรับความช่วยเหลือแต่ ตอนนี้เราช่วยไม่ได้จริงๆ{nl}	Outsiders are forbidden to enter this place due to the king's command.{nl}We really appreciate for your help, but there is nothing we can about it.{nl}	원래 여긴 왕명으로 외부인의 출입이 금지된 곳입니다.{nl}감사한 건 감사한 것이지만, 저희도 이젠 어쩔 수가 없습니다.{nl}
QUEST_LV_0300_20151022_000516	ถ้ารีบออกไปข้างนอกจะดีมาก{nl}หรือไม่ก็ช่วยบอกทีว่าจะอยู่ที่ป้อมที่ราบสูงอีกนานไหม?	Now, you better go to the outpost area.{nl}Or how long are you planning to stay at the Fortress of the Land?	이제 전초구역으로 나가시면 됩니다.{nl}아니면 언제까지 대지의 요새에 계실 셈입니까?
QUEST_LV_0300_20151022_000517	ถึงไม่ได้รับความช่วยเหลือจากคุณ{nl}แต่ยังไงก็ยังต่อสู้ได้ดี	That outpost was to be recovered without your help.{nl}However, you fought well.	당신 도움 없이도 되찾을 주둔지였습니다.{nl}하지만, 잘 싸우시더군요.
QUEST_LV_0300_20151022_000518	ฉันจะไม่ออกจากค่ายอีกเป็นครั้งที่สอง{nl}และจะไม่มีคนยอมรับความช่วยเหลือจากคนนอกอย่างคุณเป็นครั้งที่สอง	We are not going to lose the outpost anymore.{nl}There won't be anymore instances where we would receive help from an {nl}outsider like you again.	두 번 다신 주둔지를 빼앗기지 않을 겁니다.{nl}당신 같은 외부인에게 도움 받을 일도 두 번 다신 없겠죠.
QUEST_LV_0300_20151022_000519	ฉันคิดว่าจะแนะนำให้ท่าน Delus เสริมการป้องกันค่ายเพิ่ม{nl}ฉันไม่อยากเจอเรื่องน่าอายอีก	I'm thinking of suggesting plans to Delus about strengthening our outpost.{nl}I don't want to experience such shames again.	주둔지 방어를 더 강화하도록 델루스님께 건의할 생각입니다.{nl}다시는 이런 치욕스러운 일은 겪고 싶지 않습니다.
QUEST_LV_0300_20151022_000520	ฉันนั่งพักอยู่อย่างนี้อีกต่อไปไม่ได้{nl}พวกมอนสเตอร์จะเข้ามาโจมตีเมื่อไรก็ไม่รู้ {nl} แม้แต่พวกคนนอกอย่างคุณก็จะต้องป้องกันเอาไว้ก่อน	I can't just sit around forever.{nl}All because we don't know when the monsters will attack again while having to {nl}block outsiders like you.	언제까지고 쉬고 있을 순 없지요.{nl}몬스터가 다시 공격해 올 지도 모르고 당신같은 외부인들도 막아야 하니까요.
QUEST_LV_0300_20151022_000521	เฮ้อ ช่วยไม่ได้{nl}ก่อนอื่นควรจะทำตามที่พวกนั้นบอกให้ทำ	Damn, theres nothing we can do.{nl}We better just follow their instructions for now.	칫, 어쩔 수 없지.{nl}일단 저들이 하라는 대로 따르는 게 좋을 것 같아.
QUEST_LV_0300_20151022_000522	มันทำให้ฉันปวดหัว{nl}แต่ฉันก็ไม่อยากปล่อยคนอันตรายอย่างนั้นเอาไว้	That thing is giving me a headache.{nl}However, I can't just leave someone who is in danger.	골치 아프게 됐어.{nl}하지만 나도 위험에 처한 사람을 그냥 두고 보는 건 원하지 않는다고.
QUEST_LV_0300_20151022_000523	กับพวกทหารพูดไปก็เท่านั้น{nl}ช่วยมาจนถึงขนาดนี้ อาจจะหนีไปก็ได้	Those soldiers just don't listen to us.{nl}We've helped them so far, are they just going to cast us away?	병사들이랑은 말도 안 통해.{nl}이렇게까지 도와줬는데 설마 내쫓겠어?
QUEST_LV_0300_20151022_000524	ฉันฟังทั้งหมดเท่าที่พอจะทำได้แล้ว ตอนนี้จะทำยังไงดี	I've listened to him as much as I can... now what do we do?	일단 하라는 대로 다 들어주긴 했는데.. 이젠 어떡하지?
QUEST_LV_0300_20151022_000525	พระเจ้าฉันจะทำยังไงดี{nl}	My god... How could this happen...{nl}	세상에.. 어떻게 이럴수가..{nl}
QUEST_LV_0300_20151022_000526	ไม่ ฉันต้องตั้งสติให้ดี{nl}ถ้ารู้ว่าเป็นแบบนี้คงจะไม่เข้ามาตั้งแต่แรก{nl}ก่อนอื่นลองเข้าไปที่ Portal ก่อน	No. We should get a grip on ourselves. {nl}We would have never entered here if we were going to lose our energy like this.{nl}Let's enter the portal for now.	아냐. 정신 차려야지. {nl}이 정도로 넋빠질 거라면 애초에 여길 들어오지도 않았어.{nl}일단 포탈로 들어가 보자.
QUEST_LV_0300_20151022_000527	คำสาปทำไมถึงได้น่ากลัวขนาดนี้{nl}แล้วยังปีศาจเมื่อกี้ แล้วเราจะทำยังไงกันดี{nl}	What is this terrible curse?{nl}And that demon earlier... What the hell is going on here?{nl}	끔찍한 저주란게 대체 뭐지?{nl}그리고 아까 그 마족은.. 도대체 여긴 뭐가 어떻게 된 거지?{nl}
QUEST_LV_0300_20151022_000528	ฉันเห็น Petrifying Frost หลายครั้งแล้ว{nl}ครั้งแรกที่เห็นฉันตกใจมาก{nl}ก่อนอื่นลองเข้าไปที่ Portal ก่อน เพราะเราหยุดมันไม่ได้ด้วยสิ่งนี้	Although I've seen the Petrifying Frost many times, {nl}seeing something like this for the first time was really surprising.{nl}Let's get in the portal for now. We can't stop for things like this.	석화 서리는 많이 봐 왔지만, 이런 건 처음이라 너무 놀랐어.{nl}일단 포탈로 들어가 보자. 이런 걸로 멈출 순 없어.
QUEST_LV_0300_20151022_000529	มันเป็นพลังที่ยิ่งใหญ่มหาศาลมากเกินกว่าจะบรรยายได้{nl}ฉันมั่นใจมากครั้งนี้	It was something ridiculously huge and powerful.{nl}I'm sure this time.	뭔가 말도 안되게 엄청나고 거대한 힘이었어.{nl}이번엔 확실하다고.
QUEST_LV_0300_20151022_000530	พลังนั้นมันยิ่งใหญ่จนน่ากลัว{nl}Monocle ดูเหมือนจะเห็นอะไรบ้างอย่าง	That was a fearful amount of power.{nl}What is this Monocle seeing...	그 힘은 너무 거대해서 두렵기까지 할 정도였어.{nl}도대체 이 모노클은 무엇을 보는 걸까..
QUEST_LV_0300_20151022_000531	อย่าลืมข้อความที่เกี่ยวกับวิธีสร้างเครื่องหมาย{nl}ถ้าคุณไม่มีสิ่งนั้นฉันก็ต้องรอจนกว่าคุณจะมา	Don't forget to leave a message about creating a verification ticket.{nl}If you don't have that then I'll have to pointlessly wait for you.	꼭 인증표 만드는 방법 쪽지로 남기는 것 잊지 마.{nl}그게 없으면 난 네가 올 때까지 하염없이 기다려야 한 단 말야.
QUEST_LV_0300_20151022_000532	ช่วยดึงความสนใจคนชราตรงนั้นที{nl}ฉันมีบางอย่างที่จะบอกกับคุณ{nl}	Please get the attention of that old man.{nl}I have something else I'd like to know. {nl}	네가 그 노인의 시선 좀 끌어 줘.{nl}나는 따로 좀 알아볼 게 있어. {nl}
QUEST_LV_0300_20151022_000533	เราคิดต่อกันแต่ต่างคนต่างเดินหน้าไป เข้าใจใช่ไหม	Let's go our separate ways, but we'll keep in touch. Alright?	중간중간 서로 연락하면서 당분간 따로 움직이자. 알았지?
QUEST_LV_0300_20151022_000534	คุณบอกว่าได้เจอกับ Eminent ที่อีกครั้งที่ใช่ไหม{nl}งั้นลองไปด้วยกัน ฉันจะได้เห็น Monocle กับตา	You told me that you will meet someone called Eminent at the battlefield right?{nl}Let's go together. We'll be sure when we see the Monocle.	에미넌트라는 사람과 결전지에서 다시 만나기로 했댔지?{nl}같이 가 보자. 모노클로 직접 보면 확실해 질 거야.
QUEST_LV_0300_20151022_000535	คนที่เกิดมา 600 ปีแล้วแต่ยังมีชีวิตอยู่ ถ้าไม่ใช่ปีศาจแล้วจะเป็นอะไร{nl}ความจริงมันน่าเหลือเชื่อจนฉันปวดหัว	The person who used to live 600 years ago may be alive? and He has allied with demons?{nl}These facts are so unbelievable that its giving me a headache.	600년 전의 사람이 아직도 살아있는 것도 모자라 마족과 한패일지도 모른다니.{nl}너무 엄청난 사실들이 쏟아지니까 머리가 다 아파와.
QUEST_LV_0300_20151022_000536	ก่อนอื่นควรจะลองฟังคำขอร้องจาก Eminent{nl}จากนั้นจะไปพบที่แนวรบ Paramiso แบบแอบๆ เข้าใจไหม	Just listen to whatever Eminent has to say for now.{nl}Then we'll meet at the Paramiso Battle Field in secret. Okay?	일단 넌 에미넌트의 요구를 대충 들어주는 게 좋겠어.{nl}그러다가 몰래 파라미조 격전지에서 만나는 거야. 알겠지?
QUEST_LV_0300_20151022_000537	โชคดีจริงที่ Eminent ไม่รู้ว่าฉันเป็นใคร{nl}ฉันจะเตรียมพร้อมเอาไว้ อย่าลือมาที่แนวรบ Paramiso	I'm really glad Eminent doesn't know that I'm here.{nl}I will prepare it so please don't forget to come to Paramiso Battle Field.	에미넌트가 내 존재를 모르고 있다는 게 정말 다행이야.{nl}준비는 내가 해 놓을테니 잊지 말고 파라미조 격전지로 와.
QUEST_LV_0300_20151022_000538	ฉันน่ะรึ? ฉันต้องเริ่มงานของตัวเองตอนนี้แล้ว{nl}เพราะเมื่อพบเบาะแสอะไรบางอย่างก็จะสามารถหาเจอได้อย่างรวดเร็ว{nl}	Me? I'm about to start my work.{nl}We've found some clues so we should be able to find it quickly.{nl}	나? 난 이제 본격적으로 내 일을 시작해야지.{nl}덕분에 실마리도 좀 얻었으니까 금방 찾을 수 있을 거야.{nl}
QUEST_LV_0300_20151022_000539	เพราะ Eminent แท้ๆ ทำให้เรารู้ว่าอะไรคือสิ่งที่อัศวินแห่ง Kaliss ชอบคืออะไร{nl}แต่เพราะส่วนแบ่งของฉันยังจัดการไม่ได้ ดังนั้นฉันจะอยู่ที่นี่ต่ออีกหน่อย	Thanks to Eminent, we found a lot of things that the Knights of Kaliss may like.{nl}I haven't gotten my share yet, so I'll stay here little longer.	에미넌트 덕분에 칼리스 기사단이 좋아할 만한 걸 잔뜩 알아냈어.{nl}하지만 아직 내 몫은 챙기지 못했으니까, 난 조금 더 남아 있으려고.
QUEST_LV_0300_20151022_000540	เราต้องถอย{nl}ถ้าไม่อย่างนั้นเราจะตายกันหมด	We should retreat...{nl}Or else we'll get wiped out...	퇴각해야 한다..{nl}그렇지 않으면 전멸이야..
QUEST_LV_0300_20151022_000541	ต้องรีบเป่าแตรให้สัญญาณถอยทัพ	Come blow the horn to retreat...	어서 퇴각 나팔을 불어야..
QUEST_LV_0300_20151022_000542	แผ่นจารึกที่ช่วยอะไรไม่ค่อยจะได้นั่นต้องทำลายให้หมด{nl}ตอนนี้เราต้องเลิกมองหาเทพธิดาแล้วยึดมั่นอยู่แต่ความจริง	We need to destroy all these tombstones.{nl}Now, we should stop looking for the goddesses and look at the reality.	이런 하등 도움도 안 되는 비석들은 다 파괴해 버려야 해요.{nl}이젠 여신은 그만 찾고 현실을 봐야죠.
QUEST_LV_0300_20151022_000543	น่าอับอายจัง นอกจากเราต้องมีคนเข้ามาแทรกอย่างแน่นอน {nl}พวกนั้นไม่ได้ใช้กำลังบุกเข้ามา แต่กลับค่อยๆ โค่นลงจากภายใน	That's disgusting. There must be more people who've crossed paths with these hooligans.{nl}They're not trying to use brute force, but rather take it apart from the inside...	괘씸하군. 분명 우리 말고도 이런 이간질에 넘어간 사람들이 있을 게요.{nl}힘으로 눌러찍는 것 뿐만 아니라 속에서부터 점점 무너뜨리려는 게지..
QUEST_LV_0300_20151022_000544	อำนาจควบคุมของพวกปีศาจกำลังอ่อนแอลง{nl}ไม่ มันไม่ได้ถึงระดับอ่อนแอแต่มันก็ยังได้กลิ่นอันตรายมาก	The demon's control over the area is getting weaker.{nl}No, it's not prominent, but I smell something very dangerous.	마족의 농간이 점점 고약해지고 있소.{nl}아니, 고약한 수준이 아니라 아주 위험한 냄새가 나오.
QUEST_LV_0300_20151022_000545	ฉันเคยได้ยินบางอย่างมาจาก Damiyonas แล้วดังนั้นฉันจะอยู่ตรงนี้เท่านั้น {nl}อย่าได้ทำลายแผ่นจารึกอีก	Unless we hear from Damiyonas again, we'll be stopping here.{nl}Don't break the tombstones anymore.	다미요나스에게 이미 한 소리 들었을 테니 여기까지만 해 두는 거예요.{nl}다신 절대로 비석은 부수지 마세요.
QUEST_LV_0300_20151022_000546	เมื่อเกิดช่องว่างในใจคน{nl}จิตใจชั่วร้ายก็เข้าครอบงำได้ง่าย{nl}ยิ่งในเวลานี้ยิ่งต้องมีความเชื่อมั่น	When someone has an emptiness in their heart,{nl}it makes it very easy for evil to force themselves in.{nl}To prevent this you must have strong faith.	사람의 마음에 빈 틈이 생기면 나쁜 마음이 비집고 들어가기 쉬워지지요.{nl}이런 때일수록 더 굳건한 믿음을 가져야 해요.
QUEST_LV_0300_20151022_000547	น่าขนลุกจริงๆ นะเนี่ย{nl}ไม่อยากจะเชื่อว่าตอนนี้พวกปีศาจได้เข้ามาแทรกระหว่างมนุษย์แล้ว	That's really creepy.{nl}Now those demons are blending in with the humans and causing trouble...	정말, 소름돋아요.{nl}이젠 하다하다 마족이 사람 틈에 섞여서 이간질까지 하다니..
QUEST_LV_0300_20151022_000548	ต่อไปอย่าได้ทำอะไรที่เป็นการทำลายแผ่นจารึกอีก {nl}แผ่นจารึกนั่นทำขึ้นมาได้ยังไงกัน	Next time, don't ever destroy the tombstones. {nl}How were these tombstones even created...	다음부턴 절대로. 비석을 부수는 일 따윈 하지 마세요.{nl}어떻게 만든 비석인데..
QUEST_LV_0300_20151022_000549	ระหว่างรอ Fabijus เราเองก็ควรจะลองหาทางอื่นด้วย{nl}คุณเองจะลองไปถาม Barte ดูหน่อยได้ไหม	We should look for another way while we wait for Fabijus.{nl}Can you ask Barte for me?	파비유스를 기다리면서 우리도 따로 알아보는 게 좋겠어요.{nl}당신은 바르테에게 물어 봐 주시겠어요?
QUEST_LV_0300_20151022_000550	ฉันว่าฉันเคยได้ยินคนทีชื่อ Albinas มาก่อน{nl}แต่ยังไงก็ตามฉันก็ยังคงเคารพ Nestoses กับ Anstoses	I've heard the name Albinas before.{nl}Moreover, Nestoses and Anstoses still respect each other.	확실히 알비나스라는 이름은 저도 들은 적이 없어요.{nl}게다가 우리 네스토스파와 아나스토스파는 서로를 존중한다고요.
QUEST_LV_0300_20151022_000551	Fabijus{nl}ฉันหวังว่าจะไม่เกิดอะไรขึ้นกับเขา	Fabijus...{nl}I hope nothing happens to him...	파비유스..{nl}제발 무슨 일이 생기지 않았으면 좋겠는데..
QUEST_LV_0300_20151022_000552	ชาว Nestoses  ต้องรู้วิธีเผชิญหน้ากับปีศาจ{nl}แค่อธิบายให้ชัดเจนเท่านั้น รับรองช่วยได้อย่างแน่นอน	Nestoses knows how to face the demons.{nl}If you explain your situation, he'll help for sure!	네스토스파 사람들이 마족을 상대하는 방법을 확실히 알아요.{nl}사정을 설명하면 분명 도와줄 거예요!
QUEST_LV_0300_20151022_000553	ถ้าไม่ใช่คุณก็คงจะเสี่ยงอันตรายมากI{nl}ปีศาจนั้น ถ้าไม่อยากแพ้พวกเราก็ต้องเลิกอยู่แต่กับหน้าที่ของตัวเอง	It would have been really dangerous without you.{nl}Demons... If we don't get any help we won't be able to advance from my position.	당신이 아니였으면 정말 위험했어요.{nl}마족.. 지지 않으려면 저희도 언제까지 입장만 내세우는 건 그만 두어야겠지요.
QUEST_LV_0300_20151022_000554	สัญลักษณ์แห่ง  Vaiga เป็นสัญลักษณ์ที่พวกทาสรับใช้ปีศาจเขียนขึ้นม{nl}ฉันไม่เคยเห็นมนุษย์ใช้สัญลักษณ์นี้ซักคน	The symbol of Vaiga, that symbol is being used by the demons' minions.{nl}I've never seen any human use that symbol.	바이가의 문장이라니, 그런 건 마족의 하수인들이나 쓰는 문장이에요.{nl}인간이 그런 문장을 쓰는 건 한 번도 본 적이 없었다고요.
QUEST_LV_0300_20151022_000555	มีปีศาจแทรกอยู่ในระหว่างมนุษย์อย่างนี้แล้ว เราจะต้องทำยังไง{nl}นอกจากเทพธิดาแล้วจะเชื่ออะไรได้อีก	The demons among the humans, what can we rely on now?{nl}What can we trust outside of the goddesses...	인간의 틈에 섞인 마족이라니, 우린 이제 무얼 의지해야 하죠?{nl}여신 말고는 도대체 무얼 믿을 수 있을까요..
QUEST_LV_0300_20151022_000556	คุณเคยเห็นโบสถ์หลังใหญ่หรือวิหารของนักเวทไหม{nl}ถ้าไม่อย่างนั้นก็เป็นรูปปั้นเทพธิดาขนาดใหญ่ของ Fedimian{nl}	Have you ever seen the Great Cathedral or the Mage Tower before?{nl}How about a gigantic goddess statue like the one in Fedimian.{nl}	자네 혹시 대성당이라던가 마법사의 탑을 본 적이 있나?{nl}아니면 페디미안의 거대 여신상 같은 것 말이다.{nl}
QUEST_LV_0300_20151022_000557	คิดว่าสิ่งก่อสร้างขนาดใหญ่แบบนั้นคนเดียวจะทำได้หรือไง{nl}ไม่ใช่อยู่แล้ว แล้วถึงจักรวรรดิจะเป็นคนทำก็คงยากจะหาวัสดุพวกนั้นได้	Do you think construction of that size can be completed by one individual?{nl}Of course not. Even if the kingdom does it, it's going to be difficult acquiring all the materials.	그렇게 큰 공사를 일개 개인이 할 수 있을 것 같나?{nl}물론 아니지. 왕국이 나서더라도 그런 엄청난 자재들을 대는 건 힘든 일이야.{nl}
QUEST_LV_0300_20151022_000558	แสดงว่ามีกลุ่มพ่อค้าที่ให้การสนับสนุนวัสดุที่ยิ่งใหญ่ที่สุดในประวัติศาสตร์{nl}หรือว่าจะเป็นกลุ่มพ่อค้า Kedoran ของเรา	There's a famous merchants' organization that used to supply the {nl}materials of the great construction	그 역사적인 대공사의 자재를 공급해 온 유서 깊은 상단이 있지.{nl}바로 그게 우리 케도라 상단이라는 말씀!{nl}
QUEST_LV_0300_20151022_000559	ถึงแม้ว่าฉันจะแอบช่วยจักรวรรดิอยู่อย่างลับๆ หลังเงา{nl}ตามประสงค์ของเทพธิดา{nl}นับแต่นี้ไปฉันจะออกไปช่วยโลกอย่างเป็นทางการ	Until now, we've been secretly helping the kingdom in the shadows {nl}in the name of the goddesses...{nl}From now on, we are going to help the world as much as we can.	여태껏 여신의 뜻에 따라 그림자 뒤에서 몰래 왕국을 도왔지만..{nl}이제부터라도 세상을 돕는 일에 적극적으로 나설 거야.
QUEST_LV_0300_20151022_000560	เมื่อกลุ่มการค้าขนาดเราออกมาสู่โลกภายนอก ต่อไปก็คงจะเจอแต่เรื่องยากลำบากกันแล้ว{nl}อย่างเช่นกลายเป็นเป้าหมายของปีศาจ{nl}	Well, now that we've been revealed, it will be nothing but awful and tough times ahead.{nl}Such as becoming a target of the demons, for example.{nl}	뭐, 우리 정도나 되는 상단이 표면 밖으로 나왔으니 앞으로 엄청 힘든 일만 가득하겠지.{nl}가령 마족의 표적이 된다거나.{nl}
QUEST_LV_0300_20151022_000561	แต่นั่นมันก็เป็นเรื่องปกติ เมื่อก่อนก็อันตรายไม่ต่างกัน{nl}มาทำความดีเพื่อเทพธิดากันเถอะ	However that's a common thing. We've done it once in danger before.{nl}Let's do well comrades, for the goddess.	하지만 그런 건 흔한 일이야. 예전에도 위험했던 건 마찬가지거든.{nl}같은 여신의 동지끼리 잘 해 보자고.
QUEST_LV_0300_20151022_000562	เพราะเป็นงานที่สามารถจัดการได้ไม่ยากดังนั้นเราจะทำเอง{nl}ขอบคุณที่ช่วยมาตลอด	The rest can be easily done, so we'll take care of it.{nl}Thank you for helping me so far.	나머진 쉽게 처리할 수 있는 일이니 저희가 할게요.{nl}그 동안 도와주셔서 감사했어요.
QUEST_LV_0300_20151022_000563	มีสิ่งของมากมายจะต้องคืนnl}สิ่งของบ้างอย่างถ้าตกไปอยู่ในมือของปีศาจคงจะเป็นเรื่องใหญ่	There are lots of objects to retrieve here, aside from Manahas.{nl}Some objects should not fall into the hands of demons so I am worried.	여기 마나하스 말고도 회수해야 할 물건이 많아요.{nl}어떤 건 마족의 손에 들어가면 큰일나는 물건이라 걱정이네요.
QUEST_LV_0300_20151022_000564	ต่อไปคงจะมีคนเข้ามาใหม่อีกเป็นจำนวนมากเลยคิดว่าจะทำเอกสารเรียนรู้อีก{nl}แต่เพราะคุณทำให้ฉันหาสิ่งที่ต้องการจนพบฉันไม่เป็นห่วงอะไรอีกแล้ว	There will be more newcomers from now on, so I am planning to make more manuals.{nl}We've obtained all we could so we don't have to worry anymore.	앞으로 신입이 더 많이 들어올 테니까 교육서를 더 잔뜩 만들 생각이야.{nl}자네 덕분에 구할 건 다 구했으니 이제 걱정 없지 뭐.
QUEST_LV_0300_20151022_000565	ฉันรู้ว่าการที่กลุ่มพ่อค้าเสนอตัวมาก็ด้วยความตั้งใจดี{nl}แต่ไม่รู้ว่าจะมีชีวิตอยู่รอดไปได้หรือไ{nl}แต่มันก็ไม่ได้มีผลอะไรกับการตัดสินใจว่าจะทำหรือไม่ทำ{nl}	It's good that the merchants are coming out to the world, {nl}but I am not sure if they would be able to keep their lives.{nl}But, even so, we are not doing something that we are not familiar with so it doesn't matter.{nl}	상단이 세상에 나선다는 게 좋은 뜻이란 건 알겠는데 목숨이 남아날 지는 모르겠어.{nl}뭐, 그렇다고 해서 안하던 일을 하게 된 건 아니니까 상관 없어.{nl}
QUEST_LV_0300_20151022_000566	จักรวรรดิยังไม่ล่มสลายเพราะปีศาจ {nl}ถ้าเราทำให้สุดความสามารถ มันจะต้องกลับมาสงบสุขเหมือนเดิม	The kingdom hasn't been fallen to the demons yet.{nl}If we do our best, we will find peace again.	왕국은 아직 마족에게 무너지지 않았소.{nl}정성을 다하면 언젠간 예전같은 평화를 찾을 수 있을 게요.
QUEST_LV_0300_20151022_000567	ที่เหลือฉันจะทำมันที่ Orsha{nl}ขอบคุณมาที่ช่วย	The rest of the work is in Orsha.{nl}Thank you so much for helping me.	나머지는 오르샤에서 작업할 거예요.{nl}도와주셔서 정말 감사했습니다.
QUEST_LV_0300_20151022_000568	Nestoses มุ่งมั่นสร้างแต่แผ่นจารึกเท่านั้น{nl}เมื่อแผ่นจารึกแปดเปื้อนพวกมอนสเตอร์ก็เริ่มถูกดึงดูดเข้ามา	Nestoses are making tombstones without countermeasures.{nl}When the corrupted tombstones are corrupted, it'll start attracting monsters too.	네스토스파들이 대책없이 비석만 세워놓고 있어요.{nl}비석이 오염되어서 몬스터들을 끌어들이고 있는데도요.
QUEST_LV_0300_20151022_000569	ไม่ใช่เราอย่างแน่นอน ใน  Anastoses ไม่มีชื่อแบบนั้นแน่นอน{nl}แล้วผู้หญิงที่ชื่อs Albinas ล่ะเป็นใคร	That's not us, and I am sure there isn't such name in Anastoses.{nl}Though, who is Albinas anyways?	우린 당연히 아닐 테고, 아나스토스파에도 그런 이름은 없을 게 분명하고.{nl}그렇다면 알비나스라는 여자는 도대체 누구람?
QUEST_LV_0300_20151022_000570	ให้พิจารณาอีกกี่ครั้งก็รู้สึกว่าหล่อนน่ากลัว  ผู้หญิงที่ชื่อ Albinas{nl}ฉันไม่รู้ว่าจะมาทำลายแผ่นจารึกทำไม	She is so disgraceful. The woman named Albinas...{nl}I don't know why she broke the tombstone.	아무리 생각해도 괘씸하군. 그 알비나스라는 여자..{nl}도대체 무슨 생각으로 비석을 부수는 거지?
QUEST_LV_0300_20151022_000571	พวกเราสร้างแผ่นจารึกก็เพื่อช่วยเทพธิดา{nl}เพื่อช่วยรวบรวมพลังศักดิ์สิทธิ์{nl}ส่งไปให้ถึงเทพธิดา	We were making a tombstone that would help the goddesses.{nl}We are going to collect the sacred energy and {nl}send it to the goddesses through the tombstone.	여신께 힘을 보탤 비석을 만들고 있어요.{nl}성스러운 기운을 비석에 모아 여신께 보내는 것이지요.
QUEST_LV_0300_20151022_000572	ในช่วงเวลาที่ลำบากอย่างนี้ถ้าไม่มีที่พึ่งทางใจอาจจะล่มไปได้ง่ายๆ{nl}เพราะอย่างนี้ความเชื่อในเทพธิดาจึงสำคัญ	We're going to collapse easily if we don't have something to rely on.{nl}That's why the belief of the goddesses is more important.	이렇게 힘든 때일수록 마음에 기댈 곳이 없으면 쉽게 무너져버려요.{nl}그러니 여신의 믿음이 더욱 중요하지요.
QUEST_LV_0300_20151022_000573	ฉันไม่มีสมาธิเหลืออยู่แล้ว{nl}ฉันกำลังวิเคราะห์ความแตกต่างระหว่าง Nestoses กับ Anastoses อยู่ {nl}แต่ฉันคิดถึงห้องทดสอบจัง	I don't have any energy.{nl}I am investigating about the differences in views between Nestoses and Anastoses... {nl}I miss my research room.	정신이 하나도 없어요.{nl}네스토스파와 아나스토스파의 견해 차이를 연구하고 있는데.. 제 연구실이 그립네요.
QUEST_LV_0300_20151022_000574	ความเชื่อเป็นหนึ่งเดียวกันแต่มุมมองแบ่งได้เป็นหลายทาง{nl}เหมือนกับ Nestoses และ Anastoses{nl}	There is only one belief, but the views can be diverse.{nl}Like Nestoses and Anastoses there.{nl}	믿음은 하나일지언정 견해는 여러 갈래로 나뉠 수 있죠.{nl}저 쪽의 네스토스파나 저희 아나스토스파 처럼요.{nl}
QUEST_LV_0300_20151022_000575	สิ่งนี้มันไม่ใช่ความขัดแย้งหรือความแตกต่าง	Even so, this won't cause a big difference or an argument.	그렇다고 해서 이게 큰 차이나 다툼이 되지는 않아요.
QUEST_LV_0300_20151022_000576	ฉันกำลังเผยแพร่ศาสนาในจักรวรรดิ{nl}ไม่รู้ว่ามาจนถึงแคมป์นี้ตั้งแต่เมื่อไร	I am on a pilgrimage to the former kingdom.{nl}I recently arrived to this camp.	전 왕국을 순례하는 중이에요.{nl}이 캠프에 온 지는 얼마 안되었네요.
QUEST_LV_0300_20151022_000577	เมื่อฉันเริ่มการต้นออกเผยแพร่ศาสตร์ ฉันมักจะได้เสียงๆ หนึ่งทุกที่ๆ ไป{nl}ตอนนี้ดูเหมือนจะได้เห็นความหวังขึ้นมาเล็กน้อยเพราะเหล่านักบวช	When I first started my pilgrimage, I would hear the sounds of sighs wherever I go...{nl}It seems things look a little more hopeful now thanks to the reveletors.	처음 순례를 시작했을 땐, 가는 곳 마다 한숨소리만 가득했었는데..{nl}지금은 계시자님들 덕분인지 희망이 조금은 보이는 것 같아요.
QUEST_LV_0300_20151022_000578	ไม่ว่าใครต่างก็คิดถึงโลกที่สงบสุขเมื่อ 4  ปีก่อน{nl}Anastoses บอกว่าหากจะต้องไปตอนนั้นอีกครั้งจะต้องเผชิญหน้ากับความจริง{nl}	Everyone misses the peaceful world four years ago.{nl}Anastoses told us that we should look more into reality if we want to go back to those days.	누구나 4년 전의 평화로운 세상을 그리워하죠.{nl}아나스토스파는 그 때로 다시 되돌아가려면 현실을 좀 더 직시해야 한다곤 하지만..{nl}
