UI_20150317_000437	{@st59b}ข้อมูลปาร์ตี้{nl}{@st59s} - คลิกที่ปุ่ม 'สร้างปาร์ตี้' ด้านล่างเพื่อสร้างปาร์ตี้ {nl} -  คลิกขวาที่ผู้เล่นอื่นเพื่อส่งคำเชิญร่วมปาร์ตี้ {nl} -  สามารถปรับเปลี่ยนปาร์ตี้ได้ในแท็บ 'ตั้งค่า’ {nl} - กำหนดเงื่อนไขการค้นหาสมาชิกปาร์ตี้แบบเจาะจงได้จากรายชื่อ 'ปาร์ตี้สาธารณะ’{/}	{@st59b}파티 정보{nl}{@st59s} - 하단의 파티 생성 버튼을 눌러 스스로 파티 생성 가능{nl} - 다른 유저의 캐릭터 위에서 마우스 우클릭으로 파티 초대 가능{nl} - 설정탭에서 현재 파티의 다양한 설정을 실시간으로 조정{nl} - 파티 목록으로 파티원을 구할때 공개 항목에서 조건 설정{/}				
UI_20150317_000438	{@st43}ข้อมูลปาร์ตี้{/}	{@st43}파티 정보{/}				
UI_20150317_000439	{@st41b}สมาชิก{/}	{@st41b}구성{/}				
UI_20150317_000440	{@st41b}กิจกรรมปาร์ตี้ {/}	{@st41b}파티 이벤트{/}				
UI_20150317_000441	{@st41b}ตั้งค่า{/}	{@st41b}설정{/}				
UI_20150317_000442	{@st41}สมาชิก{/}	{@st41}멤버{/}				
UI_20150317_000443	{@st41}ความต้องการในการเข้าร่วมปาร์ตี้นี้	{@st41}파티 가입 조건				
UI_20150317_000444	{@st41b}สาธารณะ	{@st41b}공개				
UI_20150317_000445	{@st41b}ส่วนตัว	{@st41b}비공개				
UI_20150317_000446	เลเวลที่ต้องการ                                ~	희망 레벨                                 ~				
UI_20150317_000447	{@st41}การแบ่งไอเทม	{@st41}아이템 분배 규칙				
UI_20150317_000448	{@st41b}อิสระ	{@st41b}각자 획득				
UI_20150317_000449	{@st41b}วนรอบ	{@st41b}순서대로 획득				
UI_20150317_000450	{@st41b}สุ่ม	{@st41b}랜덤하게 분배				
UI_20150317_000451	{@st41}การแบ่ง EXP	{@st41}경험치 분배 규칙				
UI_20150317_000452	{@st41b}EXP รายบุคคล	{@st41b}각자얻기				
UI_20150317_000453	{@st41b}EXP เท่ากัน	{@st41b}균등분배				
UI_20150317_000454	{@st41b}ตามเลเวล	{@st41b}레벨차등				
UI_20150317_000455	{@st41}ทำเควสร่วมกัน	{@st41}퀘스트 공유				
UI_20150317_000456	{@st41b}เปิดใช้งาน	{@st41b}사용				
UI_20150317_000457	{@st41b}ปิดใช้งาน	{@st41b}사용안함				
UI_20150317_000458	{@st41b}สร้างปาร์ตี้	{@st41b}파티 생성				
UI_20150317_000459	{@st43}รายชื่อปาร์ตี้สาธารณะ {/}	{@st43}공개 파티 목록{/}				
UI_20150317_000460	{@st59b}รายชื่อปาร์ตี้สาธารณะ{nl}{@st59s} - ค้นหาปาร์ตี้ที่คุณต้องการเข้าร่วมได้โดยการดูปาร์ตี้ที่ว่างอยู่ในเซิร์ฟเวอร์ของคุณ {nl} - ใช้ตัวเลือกการค้นหาเพื่อหาปาร์ตี้ที่คุณต้องการจริงๆ{/}	{@st59b}공개 파티 목록{nl}{@st59s} - 서버내 공개된 파티 목록을 확인해서 원하는 파티에 가입{nl} - 검색 옵션 사용으로 원하는 조건의 파티 검색{/}				
UI_20150317_000461	{@st59}ปิดรายชื่อปาร์ตี้{/}	{@st59}파티목록을 닫습니다{/}				
UI_20150317_000462	ใช้การค้นหา	검색 옵션 사용				
UI_20150317_000463	ทำเควสร่วมกัน	퀘스트 공유				
UI_20150317_000464	การแบ่ง EXP	경험치 분배규칙				
UI_20150317_000465	การแบ่งไอเทม	아이템 분배규칙				
UI_20150317_000466	{@st43}เชิญ	{@st43}초대				
UI_20150317_000467	{@st41b}เชิญ{/}	{@st41b}초대{/}				
UI_20150317_000468	{s18}{ol}{gr gradation1}กฎการล็อกเอาท์บน PC{/}	{s18}{ol}{gr gradation1}로그아웃 PC 규칙{/}				
UI_20150317_000469	{ol}เงื่อนไขในการปรับใช้กฎ	{ol}규칙 적용 조건				
UI_20150317_000470	{ol}การกระทำในการปรับใช้กฎ	{ol}규칙 적용 동작				
UI_20150317_000471	กรอกชื่อของกฎ	규칙의 이름을 입력합니다				
UI_20150317_000472	{Gr gradation1}การลงทะเบียน{/}	{gr gradation1}등록{/}				
UI_20150317_000473	ลงทะเบียนกฎ	규칙을 등록합니다				
UI_20150317_000474	{gr gradation1}ยกเลิก{/}	{gr gradation1}취소{/}				
UI_20150317_000475	ยกเลิกการกระทำ	작업을 취소합니다				
UI_20150317_000476	{@st43}ข้อมูลสัตว์เลี้ยง	{@st43}컴패니언 정보				
UI_20150317_000477	{@st59b}ข้อมูลสัตว์เลี้ยง{nl}{@st59s} - คุณสามารถตั้งโหมดสัตว์เลี้ยงของคุณว่าจะพักผ่อนหรือออกรบได้จากปุ่มข้างล่าง {nl} - แอตทริบิวต์และไอเทมที่สัตว์เลี้ยงคุณสวมใส่สามารถปรับเปลี่ยนได้ {/}	{@st59b}컴패니언 정보{nl}{@st59s} - 휴면/활동 버튼으로 컴패니언 넣고 빼기 가능{nl} - 컴패니언의 특성, 아이템 장착으로 커스터마이즈 가능{/}				
UI_20150317_000478	{@st59}ปิด{/}	{@st59}컴패니언 정보를 닫습니다{/}				
UI_20150317_000479	{@st41b}ชื่อ : {@sti9}%s{/}	{@st41b}이름 : {@sti9}%s{/}				
UI_20150317_000480	{@sti9}%s{@st41b}ความใกล้ชิด : {@sti9}%s {@st41b}เลเวล{/}	{@sti9}%s{@st41b}과의 친밀도 : {@sti9}%s {@st41b}레벨{/}				
UI_20150317_000481	{@st41b}EXP{/}	{@st41b}경험치{/}				
UI_20150317_000482	{@st41b}Stamina{/}	{@st41b}스태미나{/}				
UI_20150317_000483	{@st41b}Affinity{/}	{@st41b}친밀도{/}				
UI_20150317_000484	{@st41b}แอตทริบิวต์และข้อมูล	{@st41b}특성 및 정보				
UI_20150317_000485	{@st43}สัตว์เลี้ยง{/}	{@st43}컴패니언{/}				
UI_20150317_000486	{@st59b}สัตว์เลี้ยง{nl}{@st59s} - คลิกที่ไอเทมในรายการเพื่อดูข้อมูลเพิ่มเติม {/}	{@st59b}컴패니언{nl}{@st59s} - 목록에서 원하는 항목을 클릭해서 상세 정보 보기{/}				
UI_20150317_000487	{@st59}ปิด{/}	{@st59}컴패니언을 닫습니다{/}				
UI_20150317_000488	{@st59}ปิด{/}	{@st59}도움말 창을 닫습니다{/}				
UI_20150317_000489	{@st59}คู่มือ{nl} -  ดูข้อมูลโดยละเอียดและทิปต่างๆ {nl} - ดูหัวข้ออื่นๆ ได้ใน รายการคู่มือ{/}	{@st59}도움말{nl} - 도움말 상세 보기{nl} - 다른 항목을 보려면 도움말 목록에서 선택{/}				
UI_20150317_000490	{@st43}คู่มือ{/}	{@st43}도움말{/}				
UI_20150317_000491	หัวข้อคู่มือ	도움말 제목				
UI_20150317_000492	{ol}{#AAAA00}{s16}เวลาที่ใช้ไป : %s	{ol}{#AAAA00}{s16}진행시간 : %s				
UI_20150317_000493	{@st43}หม้อปรุงพิษ{/}	{@st43}포이즌 팟{/}				
UI_20150317_000494	{@st59}ปิด{/}	{@st59}포이즌 팟 UI를 닫습니다{/}				
UI_20150317_000495	{@st59}จำเป็นต้องเขียน{/}	{@st59}작성 필요{/}				
UI_20150317_000496	จำนวนพิษ: %s	독의 양 : %s				
UI_20150317_000497	ไอเทมที่สามารถใช้ในการสร้างพิษได้	독 제조에 쓰일 수 있는 아이템				
UI_20150317_000498	เลือกทั้งหมด	전체 선택				
UI_20150317_000499	คลิกอีกครั้งเพื่อไม่เลือกไอเทมใดเลย	한번 더 클릭시 전체 해제				
UI_20150317_000500	กำลังสร้าง	제조				
UI_20150317_000501	คละ คละ ผสม และคละ	섞고 섞고 돌리고 섞고				
UI_20150317_000502	{@st43}หมวดหมู่{/}	{@st43}항목{/}				
UI_20150317_000503	{@st43}ฉัน{/}	{@st43}나{/}				
UI_20150317_000504	{@st43}เป้าหมาย{/}	{@st43}대상{/}				
UI_20150317_000505	{@st43}เลเวล{/}	{@st43}레벨{/}				
UI_20150317_000506	{@st43}เงินทุน{/}	{@st43}소지금{/}				
UI_20150317_000507	{@st43}อัตรา{/}	{@st43}등급{/}				
UI_20150317_000508	{@st43}อัตราชนะ/แพ้ PvP{/}	{@st43}PvP승률{/}				
UI_20150317_000509	{@st59}ปิด{/}	{@st59}창을 닫습니다{/}				
UI_20150317_000510	{@sti5}จำนวนที่ซื้อรวม : %s{/}	{@sti5}총 구매 금액 : %s{/}				
UI_20150317_000511	{@sti5}จำนวนรวม : %s{/}	{@sti5}총 금액 : %s{/}				
UI_20150317_000512	{@st41b} ซื้อ	{@st41b}구매				
UI_20150317_000513	{@st43}ได้รับวัตถุดิบสำหรับสร้างไอเทมแล้ว!	{@st43}제작 아이템 재료 획득!				
UI_20150317_000514	{@st43}Magnum Opus{/}	{@st43}마그눔 오푸스{/}				
UI_20150317_000515	{@st41}ลบทั้งหมด	{@st41}전체 삭제				
UI_20150317_000516	{@st42}Pension target {@stx1}(%s ต้องการ){/}	{@st42}연금 대상 {@stx1}(%s 소요){/}				
UI_20150317_000517	{@st41}ผสมรวม	{@st41}조합				
UI_20150317_000518	{@st43}เควส{/}	{@st43}퀘스트{/}				
UI_20150317_000519	{@st59b}เควส{nl}{@st59s} - เมื่อคุณได้รับเควสใหม่, เควสนั้นจะถูกเพิ่มลงในตัวติดตามเควส {nl} - เควสหลักจะแสดงด้วยสีเหลือง ส่วนเควสย่อยจะเป็นสีน้ำเงิน {nl} - ลูกศรบนเท้าของตัวละครจะชี้นำทางไปยังสถานที่ของเควสของคุณ {nl} -  หากคุณทำเควสเสร็จสมบูรณ์แล้ว ไอคอน 'กลับ' จะแสดงบนตัวติดตามเควส {nl}    (เมื่อคลิกหรือกด Backspace คุณจะเทเลพอร์ตไปหา NPC ของเควสได้) {nl} - เพิ่มหรือลบเควสในตัวติดตามเควสได้โดยติ๊กถูกเฉพาะหน้าชื่อเควสที่ต้องการ {/}	{@st59b}퀘스트{nl}{@st59s} - 퀘스트 획득시 퀘스트 알리미에 등록{nl} - 메인퀘스트는 노란색, 서브퀘스트는 파란색 표시{nl} - 캐릭터 발 밑의 화살표로 퀘스트 위치를 표시{nl} - 퀘스트 완료시 퀘스트 알리미에 돌아가기 아이콘 표시{nl}  (백스페이스나 마우스 클릭으로 완료 NPC로 순간이동){nl} - 퀘스트 알리미에 등록/해제시 퀘스트 이름 앞 체크 선택{/}				
UI_20150317_000520	{@st41b}กำลังทำอยู่{/}	{@st41b}  진행  {/}				
UI_20150317_000521	{@st41b}ล้มเลิกแล้ว{/}	{@st41b}  포기  {/}				
UI_20150317_000522	{@st43}{s22}ข้อมูลเควส{/}	{@st43}{s22}퀘스트 정보{/}				
UI_20150317_000523	ภารกิจเสร็จสมบูรณ์	임무 완료				
UI_20150317_000524	{@st41}เสร็จสมบูรณ์{/}	{@st41}완료{/}				
UI_20150317_000525	ข้อมูลความคืบหน้าภารกิจ	임무 진행 정보				
UI_20150317_000526	{s18}{ol}ข้อมูลเควส	{s18}{ol}퀘스트 정보				
UI_20150317_000527	{s16}เวลาคงเหลือ	{s16}남은 시간				
UI_20150317_000528	ใช้ไอเทมเควส	퀘스트 아이템 사용				
UI_20150317_000529	คำใบ้เควส	퀘스트 힌트				
UI_20150317_000530	{@st41}ยืนยัน{/}	{@st41}확인{/}				
UI_20150317_000531	{@st43}{s22}เควสเสร็จสมบูรณ์{/}	{@st43}{s22}퀘스트 완료{/}				
UI_20150317_000532	{@st41b}เสร็จสมบูรณ์{/}	{@st41b}완료{/}				
UI_20150317_000533	{@st41}ยอมรับ{/}	{@st41}수락{/}				
UI_20150317_000534	{@st41}ปฏิเสธ{/}	{@st41}거절{/}				
UI_20150317_000535	{@st44}กลับไป{/}	{@st44}돌아가기{/}				
UI_20150317_000536	เควสใดที่คุณต้องการกลับไป?	어떤 퀘스트로 돌아가시겠습니까?				
UI_20150317_000537	{@st41b}ชื่ออาชีพเควส{/}	{@st41b}퀘스트 클래스 네임{/}				
UI_20150317_000538	{@st59}ขยายช่อง{/}	{@st59}슬롯을 확장합니다{/}				
UI_20150317_000539	{@st59}ลดช่อง{/}	{@st59}슬롯을 축소합니다{/}				
UI_20150317_000540	{@st59}เรียกสัตว์เลี้ยง{/}	{@st59}컴패니언을 소환합니다.{/}				
UI_20150317_000541	{@st44}เมนู{/}	{@st44}메뉴{/}				
UI_20150317_000542	{@st60}เลือกตัวละคร{/}	{@st60}캐릭터선택{/}				
UI_20150317_000543	{@st60}ล็อกเอาท์{/}	{@st60}로그아웃{/}				
UI_20150317_000544	{@st60}ออกจากเกม{/}	{@st60}게임종료{/}				
UI_20150317_000545	{@st60}ตั้งค่าเกม{/}	{@st60}게임설정{/}				
UI_20150317_000546	{@st60}กลับไป{/}	{@st60}돌아가기{/}				
UI_20150317_000547	{@st41}ข้ามโหมดฝึก{/}	{@st41}튜토리얼 건너뛰기{/}				
UI_20150317_000548	{@st41}เลือกตัวละคร{/}	{@st41}캐릭터 선택{/}				
UI_20150317_000549	{@st41}ล็อกเอาท์{/}	{@st41}로그아웃{/}				
UI_20150317_000550	{@st41}ออกจากเกม{/}	{@st41}게임 종료{/}				
UI_20150317_000551	{@st41}กลับไป{/}	{@st41}돌아가기{/}				
UI_20150317_000552	{@st43}{s22}ระดมพลจู่โจมด่วน!	{@st43}{s22}레이드 소집!				
UI_20150317_000553	{@st41b}เหล่ามอนสเตอร์เริ่มเข้าใกล้ปราสาทของเมืองไปทุกขณะ  มีเพียงคุณเท่านั้นที่จะหยุดพวกมันได้	{@st41b}도시 외곽 성곽에 몬스터들이 몰려들고 있습니다. 당신만이 문제를 해결할 수 있습니다.				
UI_20150317_000554	{@st43}{s22}ตั้งค่าเกม{/}	{@st43}{s22}게임설정{/}				
UI_20150317_000555	{@sti7}กำลังค้นหา Raid Party...{/}	{@sti7}레이드파티 검색중..{/}				
UI_20150317_000556	{@st41b}ยกเลิกการเข้าร่วม	{@st41b}참가 취소				
UI_20150317_000557	{@st41b}ฉันต้องทำอะไรสักอย่างแล้ว!	{@st41b}제가 해결해보겠습니다!				
UI_20150317_000558	{@st41b}ฉันว่าฉันไม่น่าจะช่วยอะไรได้นะ...	{@st41b}저는 힘들 것 같아요...				
UI_20150317_000559	{@sti7}{s24}เลือกรางวัลจาก Raid Mission{/}	{@sti7}{s24}레이드 보상 선택{/}				
UI_20150317_000560	{@st42b}เวลาคงเหลือ {@st43}%s{@st42b} วินาที{/}	{@st42b}남은 시간 {@st43}%s{@st42b} 초{/}				
UI_20150317_000561	{@st41b}เพิ่มจำนวนครั้งในการเลือก	{@st41b}선택 횟수 늘리기				
UI_20150317_000562	{@43b}{s22} จำนวนครั้งที่สามารถเลือกได้ : {@st43}%s{/}	{@43b}{s22}선택 가능 횟수 : {@st43}%s{/}				
UI_20150317_000563	shadow_box tentativeremoval	shadow_box 잠정제거				
UI_20150317_000564	{@st43}จัดอันดับ{/}	{@st43}랭킹{/}				
UI_20150317_000565	{@st59}ปิด{/}	{@st59}랭킹창을 닫습니다{/}				
UI_20150317_000566	{@st41}Top 100 จำนวนที่ฆ่ามอนสเตอร์{/}	{@st41}몬스터 킬 Top 100{/}				
UI_20150317_000567	{@st41}Top 100 ค่าความเสียหาย{/}	{@st41}데미지 Top 100{/}				
UI_20150317_000568	{@st41}Top 100 ความร่ำรวย{/}	{@st41}머니머니 Top 100{/}				
UI_20150317_000569	{@st41}Top 100 เลเวลอัพ{/}	{@st41}레벨업 Top 100{/}				
UI_20150317_000570	{@st41b}เมนู{/}	{@st41b}메뉴{/}				
UI_20150317_000571	{@st43}{s22}เสริมแกร่งไอเทม{/}	{@st43}{s22}아이템 강화{/}				
UI_20150317_000572	{@st41b}ไอเทมที่เลือก	{@st41b}대상 아이템				
UI_20150317_000573	{@st41b}Anvil	{@st41b}모루				
UI_20150317_000574	{@st41}{s20}จำนวนครั้งที่ตี Anvil :{@st43} %s	{@st41}{s20}모루 타격 횟수 :{@st43} %s				
UI_20150317_000575	{@st41} {s20}ราคา : %s	{@st41}{s20}강화 가격 : %s				
UI_20150317_000576	{@st41b}เสริมแกร่ง{/}	{@st41b}강화 시작{/}				
UI_20150317_000577	{@st59}เริ่มการเสริมแกร่งไอเทม{/}	{@st59}아이템 강화를 시작합니다.{/}				
UI_20150317_000578	{@st59}ปิด{/}	{@st59}강화를 닫습니다{/}				
UI_20150317_000579	{@st41b} คุณต้องการสกัดไอเทมที่เลือกไว้ {@sti9}×%s{/} หรือไม่?{/}	{@st41b}선택한 {@sti9}%s개{/} 아이템으로 강화하시겠습니까?{/}				
UI_20150317_000580	{@st43}การเสริมแกร่ง	{@st43}강화				
UI_20150317_000581	{@st44}เสริมแกร่งไอเทม{/}	{@st44}아이템 강화{/}				
UI_20150317_000582	{s24}{b}{#000000}การเสริมแกร่งเสร็จสมบูรณ์!	{s24}{b}{#000000}강화 완료!				
UI_20150317_000583	{@st41}เสริมแกร่งอีกครั้ง{/}	{@st41}재강화{/}				
UI_20150317_000584	{@st41}ปิด{/}	{@st41}닫기{/}				
UI_20150317_000585	{s18}{ol}{gr gradation1}ซ่อมแซมอุปกรณ์{/}	{s18}{ol}{gr gradation1}장비 수리{/}				
UI_20150317_000586	อุปกรณ์ที่สวมใส่	  착용장비  				
UI_20150317_000587	อุปกรณ์ในช่องเก็บของ	  소지장비  				
UI_20150317_000588	{gr gradation1}เลือกทั้งหมด{/}	{gr gradation1}전체선택{/}				
UI_20150317_000589	เลือกทั้งหมด	전체선택				
UI_20150317_000590	{gr gradation1}ซ่อมแซม{/}	{gr gradation1}수리{/}				
UI_20150317_000591	{@st43}ซ่อมแซม{/}	{@st43}수리{/}				
UI_20150317_000592	รายชื่อไอเทมที่ซ่อมแซมได้	수리 필요 아이템 목록				
UI_20150317_000593	{@st41b}ค่าซ่อมแซม{/}	{@st41b}수리 비용{/}				
UI_20150317_000594	{@st41b}หลังซ่อม{/}	{@st41b}예상 잔액{/}				
UI_20150317_000595	{@st41b}ซ่อมแซม{/}	{@st41b}장비 수리{/}				
UI_20150317_000596	ซ่อมแซมอุปกรณ์ที่เลือกไว้	선택한 장비를 수리합니다.				
UI_20150317_000597	{@st59}ปิดการซ่อมแซมไอเทม{/}	{@st59}아이템 정비를 닫습니다{/}				
UI_20150317_000598	{@st43}การเสริมพลังไอเทม{/}	{@st43}아이템 정비{/}				
UI_20150317_000599	{@st41}รายชื่อของไอเทมที่เสริมพลังได้{/}	{@st41}정비 필요 아이템 목록{/}				
UI_20150317_000600	{@st44}เสริมพลังไอเทม{/}	{@st44}아이템 정비{/}				
UI_20150317_000601	{@st42}เสริมพลัง{/}	{@st42}정비{/}				
UI_20150317_000602	{@st59}เสริมพลังด้วยการตั้งค่าปัจจุบัน{/}	{@st59}현재 내용으로 정비합니다.{/}				
UI_20150317_000603	{@st59}ไม่ต้องเสริมพลัง{/}	{@st59}정비하지 않습니다.{/}				
UI_20150317_000604	{@st44}ทำต่อ{/}	{@st44}재시작{/}				
UI_20150317_000605	{@st41b}ตอนนี้คุณอยู่ในสถานะ{/}{s20}{#cc6600}{ol}ไร้ความสามารถ{/}{@st41b}{/}	{@st41b}당신은 {/}{s20}{#cc6600}{ol}전투 불능 {/}{@st41b}상태가 되었습니다!{/}				
UI_20150317_000606	{@st41b}ฟื้นคืนชีพในจุดเกิดที่ใกล้ที่สุด{/}	{@st41b}가까운 부활지점에서 다시하기{/}				
UI_20150317_000607	{@st41b}ฟื้นคืนชีพตรงนี้ (ใช้ %s TP) {/}	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}				
UI_20150317_000608	{@st41b}กลับไปยัง Field{/}	{@st41b}필드로 복귀하기{/}				
UI_20150317_000609	{@st41b}ล้มเลิกเควสแล้วเริ่มใหม่{/}	{@st41b}퀘스트 포기 후 재시작하기{/}				
UI_20150317_000610	{@st41b}ลองอีกครั้ง{/}	{@st41b}재도전{/}				
UI_20150317_000611	Sanctuary of Resurrection (70031)	부활의 성소(70031)				
UI_20150317_000612	ไอเทมที่จำเป็นหายไป	아이템이 필요합니다.				
UI_20150317_000613	Rest Quickslot	휴식 퀵슬롯				
UI_20150317_000614	{@st43}กล่องคำพูด{/}	{@st43}말풍선{/}				
UI_20150317_000615	ชื่อชั่วคราว	임시이름				
UI_20150317_000616	{@st41b} {s18} พื้นที่ช่องเก็บของไม่พอ	{@st41b}{s18}인벤토리 공간 부족				
UI_20150317_000617	คุณไม่สามารถรับไอเทมได้เนื่องจากช่องเก็บของเต็ม{nl}โปรดเพิ่มช่องว่างในช่องเก็บของของคุณ	인벤토리가 가득 차서 아이템을 획득할 수 없습니다.{nl}인벤토리를 정리해 주세요.				
UI_20150317_000618	{@st44}ได้รับไอเทมเซ็ต!{/}	{@st44}세트 아이템 획득!{/}				
UI_20150317_000619	โปรดเลือกไอเทม	아이템을 선택해주세요				
UI_20150317_000620	{@st59b} ร้านค้า {nl} {@st59s} - คลิกขวาแล้วกรอกปริมาณหากต้องการซื้อหลายชิ้น {nl} - คลิกขวาสองครั้งเพื่อขายไอเทมทั้งกอง {/}	{@st59b}상점{nl}{@st59s} - 아이템을 대량 구입하려면 마우스 우클릭 후 갯수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}				
UI_20150317_000621	{@st59}ปิด{/}	{@st59}상점을 닫습니다{/}				
UI_20150317_000622	{@st59}หน้าแรกสุด{/}	{@st59}처음 페이지{/}				
UI_20150317_000623	{@st59}หน้าถัดไป{/}	{@st59}다음 페이지{/}				
UI_20150317_000624	{@st59}หน้าสุดท้าย{/}	{@st59}마지막 페이지{/}				
UI_20150317_000625	{@st41b}รีเซ็ต{/}	{@st41b}비우기{/}				
UI_20150317_000626	{@st59}รีเซ็ตรถเข็นสินค้า{/}	{@st59}장바구니를 비웁니다{/}				
UI_20150317_000627	{@st41b}ยืนยัน{/}	{@st41b}정산{/}				
UI_20150317_000628	{@st59}ยืนยันการซื้อขาย{/}	{@st59}거래를 결정합니다{/}				
UI_20150317_000629	{@st43}ร้านค้า{/}	{@st43}상점{/}				
UI_20150317_000630	{@st41b}ไอเทมที่ซื้อ{/}	{@st41b}구입 아이템{/}				
UI_20150317_000631	{@st41b}ไอเทมที่ขาย{/}	{@st41b}판매 아이템{/}				
UI_20150317_000632	{@st41b}ราคา{/}	{@st41b}거래 정산 ▶{/}				
UI_20150317_000633	{@st41b}คงเหลือ{/}	{@st41b}예상 잔액 ▶{/}				
UI_20150317_000634	{@st41b}ไอเทมที่ฉันขาย{/}	{@st41b}내가 판매한 아이템{/}				
UI_20150317_000635	{@st41}ช่องเปล่า{/}	{@st41}슬롯 비우기{/}				
UI_20150317_000636	{@st43}รวม{/}	{@st43}정산{/}				
UI_20150317_000637	{@st41}ทำการซื้อขาย{/}	{@st41}거래 정산{/}				
UI_20150317_000638	{@st41}หลังจากการซื้อขาย{/}	{@st41}예상 잔액{/}				
UI_20150317_000639	{@st41}ไอเทมที่ซื้อ{/}	{@st41}구입 아이템{/}				
UI_20150317_000640	{@sti1c}Simony	{@sti1c}시모니				
UI_20150317_000641	{@st41}สกิลการสร้าง	{@st41}제작 스킬				
UI_20150317_000642	{@st42}เลเวล %s{/}	{@st42}레벨 %s{/}				
UI_20150317_000643	ค่าสร้าง	제작 비용				
UI_20150317_000644	ปริมาณที่สร้าง	제작 갯수				
UI_20150317_000645	ใช้เวลา %s วินาทีโดยประมาณ	약 %s초 소요				
UI_20150317_000646	{@st41}สร้าง	{@st41}만들기				
UI_20150317_000647	{@st43}สกิลและแอตทริบิวต์{/}	{@st43}클래스 스킬과 특성{/}				
UI_20150317_000648	{@st59}ปิด 'อาชีพและสกิล'{/}	{@st59}클래스와 스킬을 닫습니다{/}				
UI_20150317_000649	{@st59b}อาชีพ{nl}{@st59s}- คุณสามารถเรียนรู้สกิลใหม่ๆ ได้โดยการเพิ่ม Circle ในอาชีพของคุณ {nl} -  คุณสามารถเลือก 1 ใน 3 อาชีพเพื่อเลื่อนขั้นอาชีพของคุณจากขั้นที่ 1 ไปขั้นที่ 2 {nl} -  คุณสามารถเลื่อนขั้นซ้ำในอาชีพเดิมได้ 3 ครั้ง {nl} - คุณสามารถเปลี่ยนกลับไปยังอาชีพเดิมได้อีก หากคุณเลื่อนขั้นเป็นอาชีพอื่นแล้ว {nl} - คุณสามารถเลื่อนขั้นได้ถึงแม้จะยังใช้แต้มสกิลไม่หมดก็ตาม {nl} - คุณสามารถเลือกอาชีพเดิมได้{nl}{@st59b}สกิล{nl}{@st59s} - คุณสามารถเพิ่มระดับของแต่ละสกิลได้สูงสุดถึงเลเวล 5{nl} -  แอตทริบิวต์ที่เรียนรู้จาก Master ของคุณจะปรากฏอยู่ใต้สกิลของคุณ {/}	{@st59b}클래스{nl}{@st59s} - 클래스의 서클을 성장시켜 해당 클래스의 스킬을 습득{nl} - 1차 직업에서 2차 직업로 전직할 경우 3개 클래스 선택 가능{nl} -  동일한 직업으로 총 3회까지 전직 가능{nl} -  다른 직업으로 전직 시 이전 직업은 전직 불가{nl} -  스킬포인트 모두 소비 시 전직 가능{nl} - 동일한 클래스도 선택 가능{nl}{@st59b}스킬{nl}{@st59s} - 각  랭크별 스킬은 최대 5레벨 증가 가능{nl} - 마스터에게 배운 특성은 스킬 하단에서 확인 가능{/}				
UI_20150317_000650	{@st41b}ปรับใช้{/}	{@st41b}적용{/}				
UI_20150317_000651	{@st59}ปรับใช้{/}	{@st59}스킬 포인트를 적용합니다{/}				
UI_20150317_000652	Cleric	큘레릭				
UI_20150317_000653	{@st59}ยกเลิก{/}	{@st59}포인트 배분을 취소합니다{/}				
UI_20150317_000654	กำลังเรียนรู้ {#ff4400}%s (Lv. %s){/}...	{#ff4400}%s (%s레벨){/} 학습 중..				
UI_20150317_000655	Psychohassle	싸이코해승				
UI_20150317_000656	เหลืออีก %s นาที	%s분 남음				
UI_20150317_000657	{@st43}ท่าทาง{/}	{@st43}포즈{/}				
UI_20150317_000658	{@st59}ปิด{/}	{@st59}포즈를 닫습니다{/}				
UI_20150317_000659	{@st41}กระดาน{/}	{@st41}게시판{/}				
UI_20150317_000660	{@st41}แลกเปลี่ยน{/}	{@st41}거래{/}				
UI_20150317_000661	{@st41}ฟังก์ชันสังคม{/}	{@st41}사회기능{/}				
UI_20150317_000662	{@st41b}เขียน{/}	{@st41b}글쓰기{/}				
UI_20150317_000663	{@st41}ลงทะเบียน{/}	{@st41}등록{/}				
UI_20150317_000664	{@st59}ลงทะเบียนประกาศ{/}	{@st59}글을 등록합니다{/}				
UI_20150317_000665	{@st41}เริ่ม MyPage{/}	{@st41}마이페이지 시작{/}				
UI_20150317_000666	{@st59}เผยแพร่ MyPage{/}	{@st59}마이페이지를 외부에 게시합니다{/}				
UI_20150317_000667	{@st59}ลงทะเบียนคำทักทาย{/}	{@st59}안부를 등록합니다{/}				
UI_20150317_000668	{@st41b}1. เมนู{/}	{@st41b}1. 메뉴{/}				
UI_20150317_000669	{@st41}เยี่ยมชม{/}	{@st41}방문{/}				
UI_20150317_000670	{@st59}เยี่ยมชม MyPage{/}	{@st59}마이페이지를 방문합니다{/}				
UI_20150317_000671	{@st41}ขาย{/}	{@st41}판매{/}				
UI_20150317_000672	{@st59}ขายไอเทม{/}	{@st59}아이템을 판매 합니다{/}				
UI_20150317_000673	{@st43}Living{/}	{@st43}생 활{/}				
UI_20150317_000674	{@st59}ปิด{/}	{@st59}생활을 닫습니다{/}				
UI_20150317_000675	{@st41}ดูทั้งหมด{/}	{@st41}모두 보기{/}				
UI_20150317_000676	{@st41}สร้างแผนที่{/}	{@st41}맵 만들기{/}				
