UI_20150317_000704	{s20}{#050505}Describe whatever	{s20}{#050505}อธิบายอะไรก็ได้
UI_20150317_000705	{@st41} All {/}	{@st41} ทั้งหมด {/}
UI_20150317_000706	{@st41} Party {/}	{@st41} ปาร์ตี้ {/}
UI_20150317_000707	{@st41} Monster {/}	{@st41} มอนสเตอร์ {/}
UI_20150317_000708	{@st41b}{#f0dcaa}Remaining Status Points โ–ถ {@st46}%s	{@st41b}{#f0dcaa}แต้มสถานะคงเหลือ ? {@st46}%s
UI_20150317_000709	{@st59b}My Information{nl}{@st59s}- Status : Use the points you earned by leveling up to enhance the 5 status attributes. {nl}- Information : This is information about your character based on your current status and equipment. {nl}- Title : Titles can be earned by accomplishing achievements. {nl} {/}	{@st59b}ข้อมูลของฉัน{nl}{@st59s}- สถานะ : ใช้แต้มที่คุณได้รับเมื่อเลเวลอัพมาเสริมพลังให้แอตทริบิวต์ของสถานะทั้ง 5 {nl}- ข้อมูล : นี่คือข้อมูลเกี่ยวกับตัวละครของคุณตามค่าสถานะและอุปกรณ์สวมใส่ในปัจจุบัน {nl}- ฉายา : ฉายาต่างๆ จะได้รับจากการบรรลุความสำเร็จ {nl} {/}
UI_20150317_000710	{@st41b}Info{/}	{@st41b}ข้อมูล{/}
UI_20150317_000711	{@st41b}Title{/}	{@st41b}ฉายา{/}
UI_20150317_000712	Show Class	แสดงอาชีพ
UI_20150317_000713	Show Character Name	แสดงชื่อตัวละคร
UI_20150317_000714	{@st59}Change Character Name{/}	{@st59}เปลี่ยนชื่อตัวละคร{/}
UI_20150317_000715	{@st41b}Apply	{@st41b}ปรับใช้
UI_20150317_000716	{@st59}Apply{/}	{@st59}ปรับใช้{/}
UI_20150317_000717	{@st41b}Cancel	{@st41b}ยกเลิก
UI_20150317_000718	{@st59}Cancel{/}	{@st59}ยกเลิก{/}
UI_20150317_000719	PC Name	ชื่อ PC
UI_20150317_000720	{@st41_yellow}Level: {@st41}%s{/}	{@st41_yellow}เลเวล: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}Mercenary Skills	{@st41_yellow}Mercenary Skills
UI_20150317_000722	{@st43}Attack Effects{/}	{@st43}ผลในการโจมตี{/}
UI_20150317_000723	{@st43}Defense Effects{/}	{@st43}ผลในการป้องกัน{/}
UI_20150317_000724	{@st43}Stat{/}	{@st43}สถานะ{/}
UI_20150317_000725	systemmenu_vertical tentative removal	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}Character Information (F1){/}	{@st59}ข้อมูลตัวละคร (F1){/}
UI_20150317_000727	{@st59}Inventory (F2){/}	{@st59}ช่องเก็บของ (F2){/}
UI_20150317_000728	{@st59}Classes & Skills (F3){/}	{@st59}อาชีพและสกิล (F3){/}
UI_20150317_000729	{@st59}Adventure Journal (F4){/}	{@st59}บันทึกการผจญภัย (F4){/}
UI_20150317_000730	{@st59}Quests (F5){/}	{@st59}เควส (F5){/}
UI_20150317_000731	{@st59}Party (F6){/}	{@st59}ปาร์ตี้ (F6){/}
UI_20150317_000732	{@st59}Friends (F7){/}	{@st59}เพื่อน (F7){/}
UI_20150317_000733	{@st59}Macro (F8) {/}	{@st59}มาโคร (F8) {/}
UI_20150317_000734	{@st59}Companion (F9) {/}	{@st59}สัตว์เลี้ยง (F9) {/}
UI_20150317_000735	{@st59}Help (F10) {/}	{@st59}ช่วยเหลือ (F10) {/}
UI_20150317_000736	{@st59}System Menu (Esc){/}	{@st59}เมนูระบบ (Esc){/}
UI_20150317_000737	{@st59}Necronomicon{/}	{@st59}Necronomicon{/}
UI_20150317_000738	Help (F1)	ช่วยเหลือ (F1)
UI_20150317_000739	Contents	เนื้อหา
UI_20150317_000740	View Details	ดูรายละเอียด
UI_20150317_000741	{@st43}Game Settings{/}	{@st43}ตั้งค่าเกม{/}
UI_20150317_000742	{@st43}Game{/}	{@st43}เกม{/}
UI_20150317_000743	{@st41b}Show Gained EXP{/}	{@st41b}แสดง EXP ที่ได้รับ{/}
UI_20150317_000744	{@st41b}Show Character Name{/}	{@st41b}แสดงชื่อตัวละคร{/}
UI_20150317_000745	{@st41b}Show Team Name only{/}	{@st41b}แสดงชื่อทีมอย่างเดียว{/}
UI_20150317_000746	{@st41b}Show Quest Guide{/}	{@st41b}แสดงแนะนำเควส{/}
UI_20150317_000747	{@st43}Resolution{/}	{@st43}ความละเอียด{/}
UI_20150317_000748	{@st43}Graphics{/}	{@st43}กราฟิก{/}
UI_20150317_000749	{@st41b}Full Screen{/}	{@st41b}เต็มหน้าจอ{/}
UI_20150317_000750	{@st41b}Windowed Mode{/}	{@st41b}โหมดหน้าต่าง{/}
UI_20150317_000751	{@st43}Sound{/}	{@st43}เสียง{/}
UI_20150317_000752	{@st41b}Sound Effects Volume (%s){/}	{@st41b}ระดับเสียงเอฟเฟกต์ (%s){/}
UI_20150317_000753	{@st41b}BGM Volume (%s){/}	{@st41b}ระดับเสียง BGM (%s){/}
UI_20150317_000754	{@st41b}Volume (%s){/}	{@st41b}ระดับเสียง (%s){/}
UI_20150317_000755	{@st43}{b}Select Language{/}	{@st43}{b}เลือกภาษา{/}
UI_20150317_000756	{@st59}Close{/}	{@st59}ปิด{/}
UI_20150317_000757	{@st41b}Min.requirement Mode {/}	{@st41b}โหมดสเปคขั้นต่ำ {/}
UI_20150317_000758	{@st41b}View{/}	{@st41b}ดู{/}
UI_20150317_000759	{@st59}Credits{/}	{@st59}เครดิต{/}
UI_20150317_000760	Target buff window	หน้าต่างบัฟของเป้าหมาย
UI_20150317_000761	{@st46}IMC's picture	{@st46}รูปภาพของ IMC
UI_20150317_000762	{@st46}%s's picture	{@st46}รูปภาพของ %s
UI_20150317_000763	{@st46}Like	{@st46}ถูกใจ
UI_20150317_000764	{@st46}Report	{@st46}รายงาน
UI_20150317_000765	{@st46}Use preservatives	{@st46}ใช้วัตถุกันเสีย
UI_20150317_000766	{@st46}Remove Picture	{@st46}ลบรูปภาพ
UI_20150317_000767	Snow Hallucination	Snow Hallucination
UI_20150317_000768	Bouquet	ช่อดอกไม้
UI_20150317_000769	{@st41} Gifts	{@st41} ของขวัญ
UI_20150317_000770	Please enter a quantity	โปรดกรอกปริมาณ
UI_20150317_000771	{@st53b}%s Wins %s Losses	{@st53b}%s ชนะ %s แพ้
UI_20150317_000772	{@st42}Today's Schedule	{@st42}ตารางของวันนี้
UI_20150317_000773	{@st53}Until Start :	{@st53}จนกว่าจะเริ่ม :
UI_20150317_000774	{@st53b}Gifts received : ร—%s	{@st53b}ของขวัญที่ได้รับ : ?%s
UI_20150317_000775	{@st43b}Send gift to %s{/}	{@st43b}ส่งของขวัญให้ %s{/}
UI_20150317_000776	{@st55_a}Next game	{@st55_a}เกมต่อไป
UI_20150317_000777	{@st53}- Click on the name to spectate{nl}- Right-click to send a gift	{@st53}- คลิกที่ชื่อเพื่อสังเกตการณ์{nl}- คลิกขวาเพื่อส่งของขวัญไปให้
UI_20150317_000778	Center camera to my character	ให้กล้องจับตัวละครของฉัน
UI_20150317_000779	{@st55_a}Congratulations!	{@st55_a}ยินดีด้วย!
UI_20150317_000780	{@st42}Switch Camera	{@st42}สลับมุมกล้อง
UI_20150317_000781	{@st44}Adventure Journal{/}	{@st44}บันทึกการผจญภัย{/}
UI_20150317_000782	{@st59}Change View Settings{/}	{@st59}เปลี่ยนการตั้งค่ามุมมอง{/}
UI_20150317_000783	{@st41}Statistics {/}	{@st41}สถิติ {/}
UI_20150317_000784	{@st41}Crafting {/}	{@st41}การสร้าง {/}
UI_20150317_000785	{@st41}Hunt {/}	{@st41}ล่า {/}
UI_20150317_000786	{@st41}Help {/}	{@st41}ช่วยเหลือ {/}
UI_20150317_000787	{@st44}Wiki Page{/}	{@st44}หน้า Wiki{/}
UI_20150317_000788	{@st42}Information{/}	{@st42}ข้อมูล{/}
UI_20150317_000789	{@st42}Details{/}	{@st42}รายละเอียด{/}
UI_20150317_000790	{@st42}Combat{/}	{@st42}ต่อสู้{/}
UI_20150317_000791	{@st42}Acquire{/}	{@st42}ได้รับ{/}
UI_20150317_000792	{@st59}Close Page{/}	{@st59}ปิดหน้า{/}
UI_20150317_000793	{@st43}Battlefield	{@st43}สนามรบ
UI_20150317_000794	{@st59}Close Battlefield.	{@st59}ปิดสนามรบ
UI_20150317_000795	(Bronze 3)	(Bronze 3)
UI_20150317_000796	{@sti8}Points acquirable today : {nl}%s{/}	{@sti8}แต้มที่สามารถรับได้วันนี้ : {nl}%s{/}
UI_20150317_000797	{@st41}Point Shop	{@st41}ร้านค้าแต้ม
UI_20150317_000798	{@st41}Ranking	{@st41}จัดอันดับ
UI_20150317_000799	{@st42}Battlefield schedule	{@st42}ตารางเวลาสนามรบ
UI_20150317_000800	{@st42}Recent Records	{@st42}สถิติล่าสุด
UI_20150317_000801	{@st41}Receive EXP	{@st41}ได้รับ EXP
UI_20150317_000802	{@st41}PvP Page	{@st41}หน้า PvP
UI_20150317_000803	{@st41}Search	{@st41}ค้นหา
UI_20150317_000804	{@st43}Battlefield Rankings	{@st43}จัดอันดับสนามรบ
UI_20150317_000805	{@st59}Close Battlefield rankings	{@st59}ปิดจัดอันดับสนามรบ
UI_20150317_000806	{@st56}Skill Name{/}	{@st56}ชื่อสกิล{/}
UI_20150317_000807	{@st41}Check coordinates{/}	{@st41}ตรวจสอบพิกัด{/}
UI_20150317_000808	{@st41}Find{/}	{@st41}ค้นหา{/}
UI_20150317_000809	{@st42b}Manage monster regen{/}	{@st42b}Manage monster regen{/}
UI_20150317_000810	{@st42b}Monster List{/}	{@st42b}รายชื่อมอนสเตอร์{/}
UI_20150317_000811	{@st42b}Create UI{/}	{@st42b}สร้าง UI{/}
UI_20150317_000812	{@st42b}Map Fog{/}	{@st42b}Map Fog{/}
UI_20150317_000813	{@st42b}Create Map{/}	{@st42b}สร้างแผนที่{/}
UI_20150317_000814	{@st42b}Create Minimap{/}	{@st42b}สร้างแผนที่ย่อ{/}
UI_20150317_000815	{@st42b}Dialog {/}	{@st42b}Dialog {/}
UI_20150317_000816	{@st42b}Change Quest Rewards{/}	{@st42b}เปลี่ยนรางวัลเควส{/}
UI_20150317_000817	{@st42b}Group regen{/}	{@st42b}Group regen{/}
UI_20150317_000818	{@st42b}Set map location{/}	{@st42b}กำหนดตำแหน่งแผนที่{/}
UI_20150317_000819	{@st42b}Skills map{/}	{@st42b}แผนผังสกิล{/}
UI_20150317_000820	{@st42b}List of events{/}	{@st42b}รายชื่อกิจกรรม{/}
UI_20150317_000821	{@st42b}Check coordinates{/}	{@st42b}ตรวจสอบพิกัด{/}
UI_20150317_000822	"{@st42b} Check XAC, texture path{/}"	"{@st42b} ตรวจสอบ XAC, texture path{/}"
UI_20150317_000823	{@st42b}Performance ON/OFF{/}	{@st42b}เปิด/ปิด ประสิทธิภาพ{/}
UI_20150317_000824	Dialog list	Dialog list
UI_20150317_000825	Search	ค้นหา
UI_20150317_000826	{@st41}Preview{/}	{@st41}แสดงตัวอย่าง{/}
UI_20150317_000827	{@st41}Off{/}	{@st41}ปิด{/}
UI_20150317_000828	{@st41}Remove{/}	{@st41}ลบออก{/}
UI_20150317_000829	{@st41}Save all{/}	{@st41}บันทึกทั้งหมด{/}
UI_20150317_000830	{@st41}Apply picture{/}	{@st41}ปรับใช้รูปภาพ{/}
UI_20150317_000831	{#FFFFFF}{ds}Select Event	{#FFFFFF}{ds}เลือกกิจกรรม
UI_20150317_000832	{#FFFFFF}{ds}Edit Event	{#FFFFFF}{ds}แก้ไขกิจกรรม
UI_20150317_000833	{ol}List	{ol}รายชื่อ
UI_20150317_000834	The name of the group to save	ชื่อของกลุ่มที่ต้องการบันทึก
UI_20150317_000835	{@st42}Create New{/}	{@st42}สร้างใหม่{/}
UI_20150317_000836	{@st41}Group regen{/}	{@st41}Group regen{/}
UI_20150317_000837	{@st59}Enter monster name to search{/}	{@st59}กรอกชื่อมอนสเตอร์ที่ต้องการค้นหา{/}
UI_20150317_000838	{@st59}Enter group name to save{/}	{@st59}กรอกชื่อกลุ่มที่ต้องกการบันทึก{/}
UI_20150317_000839	{@st41}New group{/}	{@st41}กลุ่มใหม่{/}
UI_20150317_000840	Filtering	การกรอง
UI_20150317_000841	{@st59}Enter filter{/}	{@st59}กรอกตัวกรอง{/}
UI_20150317_000842	{ol}Property Value	{ol}ค่าคุณสมบัติ
UI_20150317_000843	Class List	รายชื่ออาชีพ
UI_20150317_000844	Apply to XML	ปรับใช้กับ XML
UI_20150317_000845	{#FFFFFF}{ds}Log	{#FFFFFF}{ds}บันทึกการทำงาน
UI_20150317_000846	{#FFFFFF}{ds}View all properties	{#FFFFFF}{ds}ดูคุณสมบัติทั้งหมด
UI_20150317_000847	Enter a keyword to search	กรอกคำค้นหาที่ต้องการ
UI_20150317_000848	All attribute values	ค่าแอตทริบิวต์ทั้งหมด
UI_20150317_000849	{ol}Name	{ol}ชื่อ
UI_20150317_000850	{ol}Value	{ol}ค่า
UI_20150317_000851	Rogue	Rogue
UI_20150317_000852	{ol}Revision	{ol}Revision
UI_20150317_000853	{ol}Rogue	{ol}Rogue
UI_20150317_000854	Class list	รายชื่ออาชีพ
UI_20150317_000855	XML Conversion	การแปลง XML
UI_20150317_000856	{ol}Class name	{ol}ชื่ออาชีพ
UI_20150317_000857	{ol}Property Name	{ol}ชื่อคุณสมบัติ
UI_20150317_000858	{ol}Changed value	{ol}ค่าที่เปลี่ยนไป
UI_20150317_000859	{ol}Apply	{ol}ปรับใช้
UI_20150317_000860	Open Folder	เปิดโฟลเดอร์
UI_20150317_000861	Check All	ตรวจสอบทั้งหมด
UI_20150317_000862	History	ประวัติ
UI_20150317_000863	Rollback Value	ย้อนคืนค่า
UI_20150317_000864	{ol}Select item	{ol}เลือกรายการ
UI_20150317_000865	Enter the name you want to search	กรอกชื่อที่ต้องการค้นหา
UI_20150317_000866	{@st42}Confirm{/}	{@st42}ยืนยัน{/}
UI_20150317_000867	{@st41}Create UI{/}	{@st41}สร้าง UI{/}
UI_20150317_000868	{ol}Frame	{ol}กรอบ
UI_20150317_000869	{@st41}Frame{/}	{@st41}กรอบ{/}
UI_20150317_000870	{@st41}Button{/}	{@st41}ปุ่ม{/}
UI_20150317_000871	{@st41}Text{/}	{@st41}ข้อความ{/}
UI_20150317_000872	{@st42b}Normal{img btn_close}	{@st42b}ปกติ{img btn_close}
UI_20150317_000873	{@st42b}Auction{img btn_close}	{@st42b}ประมูล{img btn_close}
UI_20150317_000874	{@st41}Set map location{/}	{@st41}กำหนดตำแหน่งแผนที่{/}
UI_20150317_000875	{@st41}Rename{/}	{@st41}เปลี่ยนชื่อ{/}
UI_20150317_000876	{@st59}Enter the words you want to filter{/}	{@st59}กรอกคำที่คุณต้องการกรอง{/}
UI_20150317_000877	{@st41}Create{/}	{@st41}สร้าง{/}
UI_20150317_000878	{@st56}XML save{/}	{@st56}บันทึก XML{/}
UI_20150317_000879	{@st56}Reset{/}	{@st56}รีเซ็ต{/}
UI_20150317_000880	{@st56}Attribute{/}	{@st56}แอตทริบิวต์{/}
UI_20150317_000881	{@st56}Value{/}	{@st56}ค่า{/}
UI_20150317_000882	{@st42}Content{/}	{@st42}เนื้อหา{/}
UI_20150317_000883	{@st41}Undo{/}	{@st41}เลิกทำ{/}
UI_20150317_000884	{@st41}Save all{/}	{@st41}บันทึกทั้งหมด{/}
UI_20150317_000885	{@st41}Open XML{/}	{@st41}เปิด XML{/}
UI_20150317_000886	{@st42b}Fixed Skill : 0{/}	{@st42b}Fixed Skill : 0{/}
UI_20150317_000887	{@st42b}Fixed skill : %s{/}	{@st42b}Fixed skill : %s{/}
UI_20150317_000888	{@st42b}Mouse homing{/}	{@st42b}Mouse homing{/}
UI_20150317_000889	{@st42b}Skill name{/}	{@st42b}ชื่อสกิล{/}
UI_20150317_000890	{@st41}Monster list{/}	{@st41}รายชื่อมอนสเตอร์{/}
UI_20150317_000891	{@st41}Performance Manager{/}	{@st41}ตัวจัดการประสิทธิภาพ{/}
UI_20150317_000892	{ol}Select Quest	{ol}เลือกเควส
UI_20150317_000893	Enter quest name to search	กรอกชื่อเควสที่ต้องการค้นหา
UI_20150317_000894	{ol}Select map	{ol}เลือกแผนที่
UI_20150317_000895	Enter map name to search	กรอกชื่อแผนที่ที่ต้องการค้นหา
UI_20150317_000896	{@st42}Current map{/}	{@st42}แผนที่ปัจจุบัน{/}
UI_20150317_000897	{ol}Map name	{ol}ชื่อแผนที่
UI_20150317_000898	{ol}Coordinates	{ol}พิกัด
UI_20150317_000899	{@st41}Change quest rewards{/}	{@st41}เปลี่ยนรางวัลเควส{/}
UI_20150317_000900	{@st59}Enter quest to search{/}	{@st59}กรอกเควสที่ต้องการค้นหา{/}
UI_20150317_000901	{@st59}Enter the item to search for{/}	{@st59}กรอกไอเทมที่ต้องการค้นหา{/}
UI_20150317_000902	{@st42}EXP	{@st42}EXP
UI_20150317_000903	{ol}Basic rewards	{ol}รางวัลพื้นฐาน
UI_20150317_000904	{ol}Quantity	{ol}ปริมาณ
UI_20150317_000905	{ol}Additional rewards	{ol}รางวัลเพิ่มเติม
UI_20150317_000906	{@st45}Frequently used cheats	{@st45}สูตรที่ใช้บ่อย
UI_20150317_000907	{@st41}Skills map{/}	{@st41}แผนผังสกิล{/}
UI_20150317_000908	{@st42}Ability{/}	{@st42}ความสามารถ{/}
UI_20150317_000909	{@st42}Warrior{/}	{@st42}Warrior{/}
UI_20150317_000910	{@st42}Wizard{/}	{@st42}Wizard{/}
UI_20150317_000911	{@st42}Archer{/}	{@st42}Archer{/}
UI_20150317_000912	{@st42}Monk{/}	{@st42}Monk{/}
UI_20150317_000913	{@st42}Sorcerer{/}	{@st42}Sorcerer{/}
UI_20150317_000914	{@st41}Skill{/}	{@st41}สกิล{/}
UI_20150317_000915	{@st59}XML load{/}	{@st59}โหลด XML{/}
UI_20150317_000916	{@st41}Load{/}	{@st41}โหลด{/}
UI_20150317_000917	{@st59}Save as XML{/}	{@st59}บันทึกเป็น XML{/}
UI_20150317_000918	{@st59}Reset Open Skill map{/}	{@st59}รีเซ็ตแผนผังสกิลที่เปิดอยู่{/}
UI_20150317_000919	{@st41}Reset{/}	{@st41}รีเซ็ต{/}
UI_20150317_000920	{@st59}Reset all Skill  maps{/}	{@st59}รีเซ็ตแผนผังสกิลทั้งหมด{/}
UI_20150317_000921	{@st41}Reset All{/}	{@st41}รีเซ็ตทั้งหมด{/}
UI_20150317_000922	{S18}Remove script	{S18}ลบสคริปต์ออก
UI_20150317_000923	{S18}String argument	{S18}อาร์กิวเมนต์ข้อความ
UI_20150317_000924	{s18}string 1 argument	{s18}อาร์กิวเมนต์ข้อความ 1
UI_20150317_000925	{s18}string 2 argument	{s18}อาร์กิวเมนต์ข้อความ 2
UI_20150317_000926	{s18}Max skill level	{s18}เลเวลสกิลสูงสุด
UI_20150317_000927	{@st59}Remove script type box{/}	{@st59}ลบกล่องพิมพ์สคริปต์ออก{/}
UI_20150317_000928	{@st59}Remove script argument{/}	{@st59}ลบอาร์กิวเมนต์สคริปต์{/}
UI_20150317_000929	{@st59}Max skill level{/}	{@st59}เลเวลสกิลสูงสุด{/}
UI_20150317_000930	{@st59}Save Property{/}	{@st59}บันทึกคุณสมบัติ{/}
UI_20150317_000931	{@st41}Save Property{/}	{@st41}บันทึกคุณสมบัติ{/}
UI_20150317_000932	{@st44}UI List{/}	{@st44}รายการ UI{/}
UI_20150317_000933	{ds}Addon List	{ds}รายการ Addon
UI_20150317_000934	{ds}Fixed frame list	{ds}Fixed frame list
UI_20150317_000935	{@st42}UI list{/}	{@st42}รายการ UI{/}
UI_20150317_000936	{@st59}show UI List{/}	{@st59}แสดงรายการ UI{/}
UI_20150317_000937	{@st42}Adjust location{/}	{@st42}ปรับตำแหน่ง{/}
UI_20150317_000938	{@st59}Adjust location{/}	{@st59}ปรับตำแหน่ง{/}
UI_20150317_000939	{@st42}Edit Property{/}	{@st42}แก้ไขคุณสมบัติ{/}
UI_20150317_000940	{@st59}Edit property{/}	{@st59}แก้ไขคุณสมบัติ{/}
UI_20150317_000941	{@st42}Save{/}	{@st42}บันทึก{/}
UI_20150317_000942	{@st59}Save{/}	{@st59}บันทึก{/}
UI_20150317_000943	{@st44}Edit UI properties{/}	{@st44}แก้ไขคุณสมบัติ UI{/}
UI_20150317_000944	{@St59}Character Selection{/}	{@St59}เลือกตัวละคร{/}
UI_20150317_000945	{@St59}Logout{/}	{@St59}ล็อกเอาท์{/}
UI_20150317_000946	{@St59}Settings{/}	{@St59}ตั้งค่า{/}
UI_20150317_000947	{@St59}Quit{/}	{@St59}ออก{/}
UI_20150317_000948	{@st43}Lodge Settings{/}	{@st43}ตั้งค่าที่พัก{/}
UI_20150317_000949	{@st59}Close{/}	{@st59}ปิด{/}
UI_20150317_000950	{@St42_b}{s18}{#f5c384}Team Name{/}	{@St42_b}{s18}{#f5c384}ชื่อทีม{/}
UI_20150317_000951	{@st59}Enter Team name {/}	{@st59}กรอกชื่อทีม {/}
UI_20150317_000952	{@st59}Save Team Name{/}	{@st59}บันทึกชื่อทีม{/}
UI_20150317_000953	Provisional Delete	Provisional Delete
UI_20150317_000954	{@St59}Close{/}	{@St59}ปิด{/}
UI_20150317_000955	{@St43}Lodge Decorating{/}	{@St43}การตกแต่งที่พัก{/}
UI_20150317_000956	{@St41b}Theme{/}	{@St41b}ธีม{/}
UI_20150317_000957	{@St41b}Item Arrangement{/}	{@St41b}การจัดเรียงไอเทม{/}
UI_20150317_000958	{@St41b}Name	{@St41b}ชื่อ
UI_20150317_000959	{@St41b}Price	{@St41b}ราคา
UI_20150317_000960	{@St41b}State	{@St41b}สถานะ
UI_20150317_000961	{@St44}New Character{/}	{@St44}สร้างตัวละครใหม่{/}
UI_20150317_000962	{@St41b}{s22}Select Character Class{/}	{@St41b}{s22}เลือกอาชีพตัวละคร{/}
UI_20150317_000963	{@St41b}Return{/}	{@St41b}กลับ{/}
UI_20150317_000964	{@St59}Go back to your Lodge without creating a character	{@St59}กลับไปยังที่พักของคุณโดยไม่สร้างตัวละครใหม่
UI_20150317_000965	Change Character	เปลี่ยนตัวละคร
UI_20150317_000966	{@St41}Character{/}	{@St41}ตัวละคร{/}
UI_20150317_000967	{@St59}Rotate clockwise{/}	{@St59}หมุนตามเข็มนาฬิกา{/}
UI_20150317_000968	{@St59}Rotate counterclockwise{/}	{@St59}หมุนทวนเข้มนาฬิกา{/}
UI_20150317_000969	{@St43b}Character Rotation{/}	{@St43b}การหมุนตัวละคร{/}
UI_20150317_000970	{@st43}Character Name{/}	{@st43}ชื่อตัวละคร{/}
UI_20150317_000971	Enter a name{@st59} {/}	กรอกชื่อ{@st59} {/}
UI_20150317_000972	{@St43b}Choose Gender{/}	{@St43b}เลือกเพศ{/}
UI_20150317_000973	{@St59}Female{/}	{@St59}หญิง{/}
UI_20150317_000974	{@St59}Male{/}	{@St59}ชาย{/}
UI_20150317_000975	{@st43b}Choose Hairstyle{/}	{@st43b}เลือกทรงผม{/}
UI_20150317_000976	{@st59}Hairstyle 1{/}	{@st59}ทรงผม 1{/}
UI_20150317_000977	{@st59}Hairstyle 2{/}	{@st59}ทรงผม 2{/}
UI_20150317_000978	{@St59}Hairstyle 3{/}	{@St59}ทรงผม 3{/}
UI_20150317_000979	{@st59}Hairstyle 4{/}	{@st59}ทรงผม 4{/}
UI_20150317_000980	{@st59}Hairstyle 5{/}	{@st59}ทรงผม 5{/}
UI_20150317_000981	{@st59}Hairstyle 6{/}	{@st59}ทรงผม 6{/}
UI_20150317_000982	{@st59}Hairstyle 7{/}	{@st59}ทรงผม 7{/}
UI_20150317_000983	{@st59}Hairstyle 8{/}	{@st59}ทรงผม 8{/}
UI_20150317_000984	{@st59}Hairstyle 9{/}	{@st59}ทรงผม 9{/}
UI_20150317_000985	{@st59}Hairstyle 10{/}	{@st59}ทรงผม 10{/}
UI_20150317_000986	{@St43b}Select Class{/}	{@St43b}เลือกอาชีพ{/}
UI_20150317_000987	{@st59}Swordsman{/}	{@st59}Swordsman{/}
UI_20150317_000988	{@st59}Wizard{/}	{@st59}Wizard{/}
UI_20150317_000989	{@st59}Archer{/}	{@st59}Archer{/}
UI_20150317_000990	{@st59}Cleric{/}	{@st59}Cleric{/}
UI_20150317_000991	{@St41b}Visit Barrack {/}	{@St41b}เยี่ยมชม Barrack {/}
UI_20150317_000992	{@St59}Visit the Barrack of another player.{/}	{@St59}เยี่ยมชม Barrack ของผู้เล่นอื่น{/}
UI_20150317_000993	{@St41b}Logout{/}	{@St41b}ล็อกเอาท์{/}
UI_20150317_000994	{@St59}Move to the login screen{/}	{@St59}กลับไปที่หน้าล็อกอิน{/}
UI_20150317_000995	{@St41b}Exit Game{/}	{@St41b}ออกจากเกม{/}
UI_20150317_000996	{@St59}Exit Tree of Savior{/}	{@St59}ออกจาก Tree of Savior{/}
UI_20150317_000997	{@st41b}Select Channel{/}	{@st41b}เลือกชาแนล{/}
UI_20150317_000998	{@st43}Enter{/}	{@st43}เข้า{/}
UI_20150317_000999	{@St59}Start the game with the selected character{/}	{@St59}เริ่มเกมด้วยตัวละครที่เลือกไว้{/}
UI_20150317_001000	{@St43}{s26}Team Name{/}	{@St43}{s26}ชื่อทีม{/}
UI_20150317_001001	{@st59}Team Name{/}	{@st59}ชื่อทีม{/}
UI_20150317_001002	{@st41b}Change Team Name{/}	{@st41b}เปลี่ยนชื่อทีม{/}
UI_20150317_001003	{@st59}Change Team Name{/}	{@st59}เปลี่ยนชื่อทีม{/}
UI_20150317_001004	{@St41}Companion{/}	{@St41}สัตว์เลี้ยง{/}
UI_20150317_001005	Chat Drag	Chat Drag
UI_20150317_001006	{@St44}New Dialog Name{/}	{@St44}ชื่อหน้าต่างใหม่{/}
UI_20150317_001007	{@St42}Change{/}	{@St42}เปลี่ยน{/}
UI_20150317_001008	{@St44}New Window Name{/}	{@St44}ชื่อหน้าต่างใหม่{/}
UI_20150317_001009	{@St43}{s40}{gr gradation4}Character Creation{/}	{@St43}{s40}{gr gradation4}สร้างตัวละคร{/}
UI_20150317_001010	{@St59}Create a character{/}	{@St59}สร้างตัวละครใหม่{/}
UI_20150317_001011	{@St59}Cancel character creation{/}	{@St59}ยกเลิกการสร้างตัวละคร{/}
UI_20150317_001012	{@St59}Close{/}	{@St59}ปิด{/}
UI_20150317_001013	{@St59}Create a team with the entered name{/}	{@St59}สร้างทีมที่มีชื่อตามที่กรอกไว้{/}
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Enter your Team Name!	{@St43}{s30}{#f0dcaa}กรอกชื่อทีมของคุณ!
UI_20150317_001015	"{@St41b}Your Team Name is a name that represents all your characters.{nl}This name will be used universally during trade, guild joining, conversation and more.{nl}         Team Name can be changed at any time using 150 TP.{/}"	"{@St41b}ชื่อทีมของคุณจะเป็นชื่อที่ใช้แทนตัวละครของคุณทั้งหมด{nl}โดยจะใช้ชื่อนี้เหมือนกันหมดทั้งในการแลกเปลี่ยน, การเข้าร่วมกิลด์, การพูดคุย และอื่นๆ{nl}         ชื่อทีมสามารถเปลี่ยนได้ทุกเมื่อใช้ 150 TP{/}"
UI_20150317_001016	Loading background	กำลังโหลดพื้นหลัง
UI_20150317_001017	Tip	Tip
UI_20150317_001018	Game Tips	Game Tips
UI_20150317_001019	Login	ล็อกอิน
UI_20150317_001020	Account ID	ไอดี
UI_20150317_001021	{@st59}Enter your Account ID{/}	{@st59}กรอกไอดีของคุณ{/}
UI_20150317_001022	Password	รหัสผ่าน
UI_20150317_001023	{@St59}Enter your password{/}	{@St59}กรอกรหัสผ่านของคุณ{/}
UI_20150317_001024	{@St43}Enter{/}	{@St43}เข้า{/}
UI_20150317_001025	{@St59}Connect to the selected server{/}	{@St59}เชื่อมต่อกับเซิร์ฟเวอร์ที่เลือกไว้{/}
